seed,omega,adaptive,step,source_residual_sse_0,source_residual_sse_1,source_residual_sse_2,source_residual_sse_3,source_residual_sse_4,source_residual_sse_5,source_residual_sse_6,source_residual_sse_7,source_residual_sse_8,source_residual_sse_9,source_residual_sse_10,source_residual_sse_11,source_residual_sse_12,source_residual_sse_13,source_residual_sse_14,source_residual_sse_15,source_residual_sse_16,path_visits_0,path_visits_1,path_visits_2,path_visits_3,path_visits_4,path_visits_5,path_visits_6,path_visits_7,path_visits_8,path_visits_9,path_visits_10,path_visits_11,path_visits_12,path_visits_13,path_visits_14,path_visits_15,path_visits_16
7,0.3,0,400,4.826753807719797e-3,0e0,4.993489419575781e-3,4.885385977104306e-3,1.1022161088476423e-3,0e0,3.320401992823463e-4,3.524618150549941e-4,0e0,9.745431307237595e-4,0e0,1.4784686936764047e-3,3.93046869430691e-3,0e0,1.2957356520928442e-3,4.477610345929861e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,440,4.826737742405385e-3,0e0,4.993520211428404e-3,4.88538749050349e-3,1.1022334765584674e-3,0e0,3.320336290926207e-4,3.5245699109509587e-4,0e0,9.745431307237595e-4,0e0,1.478480415244121e-3,3.93046421231702e-3,0e0,1.2957306244061328e-3,4.477597176446579e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,480,4.826734511880204e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.102236228689435e-3,0e0,3.320318828627933e-4,3.5245328763267025e-4,0e0,9.74545517237857e-4,0e0,1.4784768427489325e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775949500035495e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,520,4.826730044442229e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022371327271685e-3,0e0,3.320318828627933e-4,3.5245328763267025e-4,0e0,9.74545517237857e-4,0e0,1.4784850791329518e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775969290640205e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,560,4.826730044442229e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022354137821821e-3,0e0,3.320318828627933e-4,3.5245328763267025e-4,0e0,9.745472343638539e-4,0e0,1.4784850791329518e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775969290640205e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,600,4.826731950743124e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022357775800629e-3,0e0,3.320336290926207e-4,3.5245328763267025e-4,0e0,9.74545517237857e-4,0e0,1.4784850791329518e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775949500035495e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,640,4.826735210372135e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022366670658812e-3,0e0,3.320318828627933e-4,3.5245389881310984e-4,0e0,9.74545517237857e-4,0e0,1.4784825616516173e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775915739592165e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,680,4.826733813388273e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022350809071213e-3,0e0,3.320318828627933e-4,3.5245328763267025e-4,0e0,9.745431307237595e-4,0e0,1.4784850791329518e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775969290640205e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,720,4.826739430427551e-3,0e0,4.993522772565484e-3,4.885391681455076e-3,1.1022366670658812e-3,0e0,3.320318828627933e-4,3.5245328763267025e-4,0e0,9.74545517237857e-4,0e0,1.4784768427489325e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775915739592165e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,760,4.826729345950298e-3,0e0,4.993522772565484e-3,4.885391681455076e-3,1.1022366670658812e-3,0e0,3.320318828627933e-4,3.5245328763267025e-4,0e0,9.745472343638539e-4,0e0,1.4784809900447726e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775969290640205e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,800,4.82673171791248e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022354137821821e-3,0e0,3.320318828627933e-4,3.5245328763267025e-4,0e0,9.74545517237857e-4,0e0,1.4784850791329518e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775969290640205e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,840,4.826733813388273e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022350063285558e-3,0e0,3.320336290926207e-4,3.5245389881310984e-4,0e0,9.74545517237857e-4,0e0,1.4784850791329518e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775915739592165e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,880,4.826733813388273e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022354137821821e-3,0e0,3.320336290926207e-4,3.5245328763267025e-4,0e0,9.74545517237857e-4,0e0,1.4784768427489325e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775915739592165e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,920,4.826734511880204e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022371327271685e-3,0e0,3.320318828627933e-4,3.5245328763267025e-4,0e0,9.74545517237857e-4,0e0,1.4784768427489325e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775915739592165e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,960,4.826732649235055e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022354137821821e-3,0e0,3.320336290926207e-4,3.5245389881310984e-4,0e0,9.74545517237857e-4,0e0,1.4784850791329518e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.477589594898745e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,1000,4.8267382371705025e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022371327271685e-3,0e0,3.320318828627933e-4,3.5245328763267025e-4,0e0,9.74545517237857e-4,0e0,1.4784809900447726e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775969290640205e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,1040,4.826734977541491e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022345988749294e-3,0e0,3.320336290926207e-4,3.5245328763267025e-4,0e0,9.74545517237857e-4,0e0,1.4784809900447726e-3,3.930465318262577e-3,0e0,1.295721813221462e-3,4.477586800931022e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,1080,4.826735443202779e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.102234380596201e-3,0e0,3.320336290926207e-4,3.524540734360926e-4,0e0,9.74545517237857e-4,0e0,1.4784768427489325e-3,3.930466715246439e-3,0e0,1.2957212893525138e-3,4.477592156035826e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,1120,4.826735850656405e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022359376511304e-3,0e0,3.320336290926207e-4,3.524532003211789e-4,0e0,9.745479619596153e-4,0e0,1.4784768427489325e-3,3.930465318262577e-3,0e0,1.2957212893525138e-3,4.477592156035826e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,1160,4.8267321835737675e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022362432413502e-3,0e0,3.320336290926207e-4,3.5245328763267025e-4,0e0,9.74545517237857e-4,0e0,1.4784850791329518e-3,3.930463921278715e-3,0e0,1.295721813221462e-3,4.4775949500035495e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,0,1200,4.826727832551114e-3,0e0,4.993532027583569e-3,4.885391681455076e-3,1.1022353701264365e-3,0e0,3.320318828627933e-4,3.524540734360926e-4,0e0,9.745472343638539e-4,0e0,1.478479418437928e-3,3.930465318262577e-3,0e0,1.2957212893525138e-3,4.477592156035826e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,1,40,5.370918559492566e-3,0e0,5.0336027052253485e-3,4.7636202070862055e-3,9.689332418929553e-4,0e0,4.2147517524426803e-4,2.1412471505755093e-4,0e0,1.0162786929868162e-3,0e0,1.0940827560261823e-3,4.193859174847603e-3,0e0,1.3923174774390645e-3,4.466186976060271e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,35,67,0
7,0.3,1,80,4.813530802493915e-3,0e0,4.95139230042696e-3,4.8896545195020735e-3,1.1039210057788296e-3,0e0,3.266476014687214e-4,3.5161684536433313e-4,0e0,9.852850926108658e-4,0e0,1.4414411343750544e-3,3.920555172953755e-3,0e0,1.3692254215129651e-3,4.498748603509739e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,37,65,0
7,0.3,1,120,4.837780637899414e-3,0e0,4.9675252521410584e-3,4.880324355326593e-3,1.0963823260681238e-3,0e0,3.3272035216214135e-4,3.547803262335947e-4,0e0,9.719452064018697e-4,0e0,1.4726526569575071e-3,3.922848147340119e-3,0e0,1.3153492036508396e-3,4.4971957395318896e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,1,160,4.834458755794913e-3,0e0,4.980454687029123e-3,4.8839012160897255e-3,1.098101934985607e-3,0e0,3.3358238579239696e-4,3.5458219099382404e-4,0e0,9.73468238953501e-4,0e0,1.4747036111657508e-3,3.931369341444224e-3,0e0,1.3005644796066917e-3,4.4840528862550855e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,1,200,4.830126621527597e-3,0e0,4.987492400687188e-3,4.885080154053867e-3,1.0999872392858379e-3,0e0,3.329447645228356e-4,3.536299445840996e-4,0e0,9.741891699377447e-4,0e0,1.4762979553779587e-3,3.9316206239163876e-3,0e0,1.2977712322026491e-3,4.480070958379656e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,1,240,4.828316959901713e-3,0e0,4.990654764696956e-3,4.885187780018896e-3,1.1011875430995133e-3,0e0,3.3243163488805294e-4,3.529871810314944e-4,0e0,9.743939444888383e-4,0e0,1.477524740039371e-3,3.930988255888224e-3,0e0,1.2966899812454358e-3,4.478842820390128e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,1,280,4.827395197935402e-3,0e0,4.992355301510543e-3,4.885299596935511e-3,1.1017990291293245e-3,0e0,3.3219730175915174e-4,3.5267911152914166e-4,0e0,9.744800336193293e-4,0e0,1.4780721394345164e-3,3.930687205865979e-3,0e0,1.2961028769495897e-3,4.47811494814232e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,1,320,4.826983204111457e-3,0e0,4.993067821487784e-3,4.885352565906942e-3,1.102075211747433e-3,0e0,3.3209861430805176e-4,3.5254101749160327e-4,0e0,9.745188435772434e-4,0e0,1.4783295409870334e-3,3.930546343326569e-3,0e0,1.2958623192389496e-3,4.477767288335599e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,1,360,4.826825519558042e-3,0e0,4.993398964870721e-3,4.885369213297963e-3,1.102179037843598e-3,0e0,3.320562973385677e-4,3.524789735820377e-4,0e0,9.74531183601357e-4,0e0,1.4784320155740716e-3,3.9304897072725e-3,0e0,1.2957786311744712e-3,4.477648268220946e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,1,400,4.826753807719797e-3,0e0,4.993489419575781e-3,4.885385977104306e-3,1.1022161088476423e-3,0e0,3.320401992823463e-4,3.524618150549941e-4,0e0,9.745431307237595e-4,0e0,1.4784686936764047e-3,3.93046869430691e-3,0e0,1.2957356520928442e-3,4.477610345929861e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,1,440,4.826737742405385e-3,0e0,4.993520211428404e-3,4.88538749050349e-3,1.1022334765584674e-3,0e0,3.320336290926207e-4,3.5245699109509587e-4,0e0,9.745431307237595e-4,0e0,1.478480415244121e-3,3.93046421231702e-3,0e0,1.2957306244061328e-3,4.477597176446579e-3,0e0,34,0,0,31,68,34,68,71,30,38,0,68,0,0,36,66,0
7,0.3,1,480,3.036225534742698e-3,0e0,2.2927395184524357e-3,4.881698987446725e-3,4.841894733544905e-4,0e0,1.106287723814603e-3,3.253898903494701e-4,0e0,4.198366805212572e-4,0e0,1.0004059513448738e-3,3.8422149373218417e-3,0e0,9.441924339625984e-4,2.773169442662038e-3,0e0,34,0,22,29,68,34,46,73,30,38,0,68,0,0,35,67,0
7,0.3,1,520,2.9599656554637477e-3,0e0,2.213195024523884e-3,4.867015464697033e-3,1.7233132239198312e-3,0e0,9.260279912268743e-4,3.08037742797751e-4,0e0,5.180435327929445e-4,0e0,9.768877134774812e-4,1.1174988467246294e-3,0e0,8.307904172397684e-4,2.574415397248231e-3,0e0,34,0,18,29,68,34,50,73,19,49,0,68,0,0,34,68,0
7,0.3,1,560,1.750148016071762e-3,0e0,1.1138819390907884e-3,4.431115230545402e-3,1.722582175716525e-3,0e0,5.274150207696948e-4,5.676019409293076e-4,0e0,3.9282196212298004e-5,0e0,1.0004146097344346e-3,6.472984969150275e-4,0e0,3.463936291154823e-4,2.9234941393951885e-3,0e0,34,0,0,29,68,34,68,73,0,68,0,68,0,0,34,68,0
7,0.3,1,600,1.7100723525800277e-3,0e0,2.530556812416762e-3,2.6462459354661405e-3,2.068680536467582e-3,0e0,4.4389029062585905e-4,7.005538800513023e-4,0e0,2.01476109396026e-5,0e0,8.01513931946829e-4,6.728985608788207e-4,0e0,5.902523898839718e-4,1.5630728885298595e-3,0e0,34,0,18,34,68,34,50,68,0,68,0,68,0,0,34,68,0
7,0.3,1,640,1.0218560328212334e-3,0e0,2.3611587239429355e-3,2.8081066557206213e-3,1.0684985700208927e-3,0e0,2.5668884336482733e-4,6.759332341061963e-4,0e0,2.1975905474391766e-4,0e0,7.736733168712817e-4,3.377243338036351e-4,0e0,8.007677042769501e-4,1.5208991026156582e-3,0e0,34,0,9,34,68,34,59,68,0,68,0,68,0,0,34,68,0
7,0.3,1,680,8.81685763488349e-4,0e0,2.0144796726526693e-3,2.75514175882563e-3,1.1445119639574841e-3,0e0,5.108992700115778e-4,9.060705815500114e-4,0e0,1.9125156177324243e-4,0e0,7.945340494188713e-4,4.1252397932112217e-4,0e0,7.361619191215141e-4,1.1431000384618528e-3,0e0,34,0,0,34,68,34,68,68,0,68,0,68,0,0,34,68,0
7,0.3,1,720,9.337348219560226e-4,0e0,2.1146673534531146e-3,2.672542934305966e-3,1.132302805672225e-3,0e0,3.419922686589416e-4,9.287304637837224e-4,0e0,1.2539349154394586e-4,0e0,2.642424406076316e-4,4.284455644665286e-4,0e0,1.0145072956220247e-3,1.0586937205516733e-3,0e0,34,0,0,34,68,34,68,68,0,68,0,68,0,0,34,68,0
7,0.3,1,760,3.8862574820086593e-4,0e0,1.671178950346075e-3,2.8096986934542656e-3,2.4492344573445735e-4,0e0,1.1957516690017655e-3,5.72762295632856e-4,0e0,1.269859421881847e-4,0e0,7.89870650805824e-5,8.145900210365653e-5,0e0,3.9076163739082403e-4,4.739646228699712e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,68,0,0,34,68,0
7,0.3,1,800,1.726914142636815e-4,0e0,9.777869054232724e-4,2.8753025690093637e-3,1.330598943241057e-4,0e0,8.704881183803082e-4,2.552991670654592e-4,0e0,3.286348135134176e-5,0e0,4.21295648038722e-5,1.1462101247161627e-4,0e0,4.880705350842618e-4,5.827627192047657e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,68,0,0,34,68,0
7,0.3,1,840,1.516936852112849e-4,0e0,8.691482435096987e-4,2.818153239786625e-3,8.156952480931068e-5,0e0,8.415658958256245e-4,2.638953535551991e-4,0e0,9.139200756180799e-5,0e0,5.24029424013861e-5,1.0006324009737e-4,0e0,1.6318564075845643e-4,5.431566314655356e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,68,0,0,34,68,0
7,0.3,1,880,2.3122147240428603e-4,0e0,9.026603001984768e-4,2.878764527849853e-3,6.324503556243144e-5,0e0,7.580425590276718e-4,2.485724987764115e-4,0e0,1.1255245999564067e-4,0e0,8.250628889072686e-5,9.230994328390807e-5,0e0,1.1005089208993013e-4,2.5537837700539967e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,69,0,0,34,67,0
7,0.3,1,920,2.0953567855030997e-4,0e0,5.350384599296376e-4,2.4827562738209963e-3,7.491177984775277e-5,0e0,1.179464306915179e-3,1.6835660790093243e-4,0e0,1.0062828960144543e-4,0e0,5.713046994060278e-5,1.0397432197351009e-4,0e0,1.057986357864138e-4,3.3139329116238514e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,68,0,0,34,68,0
7,0.3,1,960,2.486145776856574e-4,0e0,4.46572266810108e-4,2.3337163729593158e-3,8.844076182867866e-5,0e0,1.1478604283183813e-3,1.832938942243345e-4,0e0,5.203694396982428e-5,0e0,1.0004334524182923e-4,1.63225966389291e-4,0e0,1.1310569607303478e-4,2.1593698079414025e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,69,0,0,34,67,0
7,0.3,1,1000,1.374385825556601e-4,0e0,3.2972216285998e-4,2.19532148912549e-3,6.618314000661485e-5,0e0,1.1177280102856457e-3,1.0994786225637654e-4,0e0,2.1815877335029654e-4,0e0,9.58823970904632e-5,1.209173642564565e-4,0e0,8.379712289752206e-5,2.662282382743797e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,70,0,0,34,66,0
7,0.3,1,1040,1.590599988503527e-4,0e0,2.3873783356975764e-4,2.0509588066488504e-3,8.017059371923096e-5,0e0,1.2049033539369702e-3,9.491238324699225e-5,0e0,2.88080900645582e-4,0e0,1.1675508426378656e-4,1.4257248403737321e-4,0e0,5.298337237036321e-5,1.269980596134701e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,71,0,0,34,65,0
7,0.3,1,1080,1.4730609632351843e-4,0e0,2.127820953319315e-4,1.975150138605386e-3,6.882044522171782e-5,0e0,1.2414194061420858e-3,5.7930803450290114e-5,0e0,2.840169909177348e-4,0e0,7.091037105055875e-5,1.3983691314933822e-4,0e0,2.767716159723932e-5,1.208892665545136e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,71,0,0,34,65,0
7,0.3,1,1120,1.4736397770320764e-4,0e0,1.588869490660727e-4,1.9277140963822603e-3,5.7446581649855943e-5,0e0,1.278570620343089e-3,4.8589145990263205e-5,0e0,2.6830155911738984e-4,0e0,4.156682939537859e-5,1.2579367830767296e-4,0e0,2.3444668840966187e-5,1.0589372277536313e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,72,0,0,34,64,0
7,0.3,1,1160,1.3993840809689573e-4,0e0,1.33794699650025e-4,1.8882494186982512e-3,5.723230992771278e-5,0e0,1.2973315897397697e-3,3.6717480043080286e-5,0e0,2.525008239899762e-4,0e0,2.6315579816582613e-5,1.2283504474908113e-4,0e0,1.745478675729828e-5,1.0372148290116456e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,72,0,0,34,64,0
7,0.3,1,1200,1.322129329537347e-4,0e0,1.1802361041191034e-4,1.8637795583344996e-3,5.8919593357131816e-5,0e0,1.297261391300708e-3,3.4211150250484934e-5,0e0,2.3918649822007865e-4,0e0,2.1253440195323492e-5,1.209629226650577e-4,0e0,1.484081485614297e-5,1.0231357236989425e-4,0e0,34,0,0,34,68,34,68,68,0,68,0,72,0,0,34,64,0
19,0.0,0,40,0e0,0e0,9.395310462423367e-5,0e0,1.302632845181506e-4,2.2014624846633524e-5,5.7968633996097196e-5,4.3996074111873895e-5,2.4202353279179079e-4,1.4244929843698628e-4,0e0,4.009182521258481e-5,0e0,0e0,1.0421819800399135e-4,0e0,0e0,0,0,68,0,38,41,95,68,64,68,34,34,0,0,34,0,0
19,0.0,0,80,0e0,0e0,5.104474917061452e-5,0e0,1.3971938915346982e-4,1.7223969280166784e-5,5.415872283265344e-5,1.8612644026916314e-5,5.15666695832806e-5,4.776071108381075e-5,0e0,2.7125602173327934e-5,0e0,0e0,4.596486780883424e-5,0e0,0e0,0,0,68,0,43,43,95,68,59,66,34,34,0,0,34,0,0
19,0.0,0,120,0e0,0e0,2.6381336738268146e-5,0e0,6.672381232419866e-5,9.704598824100685e-6,2.357074060910236e-5,7.960656063232818e-6,2.8813824712869973e-5,2.4393710248205025e-5,0e0,1.4674425074190367e-5,0e0,0e0,2.5455465220147744e-5,0e0,0e0,0,0,68,0,43,42,96,68,59,66,34,34,0,0,34,0,0
19,0.0,0,160,0e0,0e0,1.1628575634858862e-5,0e0,3.0298620458779624e-5,4.683509217784376e-6,1.087567508761822e-5,3.609702712736862e-6,1.2840467007890766e-5,1.1597477225677721e-5,0e0,6.5503166979397065e-6,0e0,0e0,1.1373909075018673e-5,0e0,0e0,0,0,68,0,44,42,96,68,58,66,34,34,0,0,34,0,0
19,0.0,0,200,0e0,0e0,4.80557406490334e-6,0e0,1.2542324043351982e-5,2.0217455016791064e-6,4.5173254648034344e-6,1.4846646161359445e-6,5.297840829143752e-6,4.931934959984119e-6,0e0,2.751219312813191e-6,0e0,0e0,4.708320808788358e-6,0e0,0e0,0,0,68,0,44,41,97,68,58,66,34,34,0,0,34,0,0
19,0.0,0,240,0e0,0e0,1.831308452437952e-6,0e0,4.783276267517067e-6,7.944847197904892e-7,1.7267163521239581e-6,5.654436137092489e-7,2.0186609255290477e-6,1.9226353629164805e-6,0e0,1.05456859955666e-6,0e0,0e0,1.7940652057291118e-6,0e0,0e0,0,0,68,0,44,41,97,68,58,66,34,34,0,0,34,0,0
19,0.0,0,280,0e0,0e0,6.426947543047845e-7,0e0,1.6804359290745197e-6,2.8467950130561803e-7,6.077282215244395e-7,1.9835781994714807e-7,7.088736211358082e-7,6.846808027205498e-7,0e0,3.7218240578340556e-7,0e0,0e0,6.298483690159173e-7,0e0,0e0,0,0,68,0,44,41,97,68,58,66,34,34,0,0,34,0,0
19,0.0,0,320,0e0,0e0,2.0720943005869685e-7,0e0,5.421172275532626e-7,9.312118187665419e-8,1.961474165312893e-7,6.39608694896765e-8,2.2877687033684424e-7,2.2290332690744208e-7,0e0,1.2035670948762345e-7,0e0,0e0,2.0302209691180906e-7,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,360,0e0,0e0,6.113547801334107e-8,0e0,1.6010312720027287e-7,2.770784224281897e-8,5.796428048654434e-8,1.8870883522481563e-8,6.755536507974114e-8,6.6065888759681e-8,0e0,3.5580406176904944e-8,0e0,0e0,5.978135675377416e-8,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,400,0e0,0e0,1.6412143644117805e-8,0e0,4.3103307589831275e-8,7.496079312829806e-9,1.5628613070362007e-8,5.081354004232708e-9,1.8237583887525943e-8,1.7779108851811998e-8,0e0,9.565745529016567e-9,0e0,0e0,1.600890797703869e-8,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,440,0e0,0e0,3.99956734398188e-9,0e0,1.0550338602755005e-8,1.8397283696458544e-9,3.8250052014632274e-9,1.2377388003415035e-9,4.48018333543132e-9,4.322285640512291e-9,0e0,2.333496951223424e-9,0e0,0e0,3.8657894663174375e-9,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,480,0e0,0e0,8.938758622178966e-10,0e0,2.33672126093154e-9,4.084554916516936e-10,8.52124593109238e-10,2.7700330917923566e-10,1.0196037347753872e-9,9.508029918947614e-10,0e0,5.167564154362481e-10,0e0,0e0,8.370335535801132e-10,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,520,0e0,0e0,1.7351675651866572e-10,0e0,4.702891409635868e-10,8.361222825215009e-11,1.6821921633436432e-10,5.5775828400328464e-11,2.086861794481365e-10,1.823314832449796e-10,0e0,1.013837902519299e-10,0e0,0e0,1.5643664141862246e-10,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,560,0e0,0e0,3.0059732480935963e-11,0e0,8.558931341440257e-11,1.4416023930152733e-11,2.963762568697348e-11,1.1253220577600587e-11,4.314371082614343e-11,3.19131387982452e-11,0e0,1.908873059619509e-11,0e0,0e0,2.5504931500108796e-11,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,600,0e0,0e0,4.9962256554181295e-12,0e0,1.461097909327691e-11,2.851052727237402e-12,5.188738327888132e-12,2.1591617382910044e-12,9.101164266667183e-12,4.6984638402136625e-12,0e0,2.8030910925735952e-12,0e0,0e0,2.490452288839151e-12,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,640,0e0,0e0,5.513367540288527e-13,0e0,2.185140957067233e-12,5.844214001626824e-13,7.176481631177012e-13,5.844214001626824e-13,1.9197976541818207e-12,8.704148513061227e-13,0e0,6.927791673660977e-13,0e0,0e0,3.055333763768431e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,680,0e0,0e0,1.389999226830696e-13,0e0,5.129230373768223e-13,1.412203687323199e-13,2.8421709430404007e-13,4.938272013532696e-13,1.0389467064442215e-12,4.3787196091216174e-13,0e0,8.171241461241152e-14,0e0,0e0,4.121147867408581e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,720,0e0,0e0,8.260059303211165e-14,0e0,2.1715962361668062e-13,3.907985046680551e-14,2.3003821070233244e-13,2.504663143554353e-13,6.756817327868703e-13,5.995204332975845e-13,0e0,8.171241461241152e-14,0e0,0e0,3.872457909892546e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,760,0e0,0e0,7.416289804496046e-14,0e0,6.061817714453355e-14,3.8191672047105385e-14,1.7852386235972517e-13,2.8332891588433995e-13,4.864997293907436e-13,6.17284001691587e-13,0e0,8.171241461241152e-14,0e0,0e0,4.725109192804666e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,800,0e0,0e0,7.061018436615996e-14,0e0,3.8413716652030416e-14,2.5757174171303632e-14,2.149391775674303e-13,2.6201263381153694e-13,4.942712905631197e-13,6.10178574333986e-13,0e0,6.394884621840902e-14,0e0,0e0,5.009326287108706e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
19,0.0,0,840,0e0,0e0,5.3734794391857577e-14,0e0,4.973799150320701e-14,2.6645352591003757e-14,3.028688411177427e-13,2.1760371282653068e-13,5.173639294753229e-13,6.421529974431905e-13,0e0,5.3290705182007514e-14,0e0,0e0,5.577760475716786e-13,0e0,0e0,0,0,68,0,44,40,98,68,58,66,34,34,0,0,34,0,0
