seed,rich,fresh,omega,adaptive,window,step,source_residual_sse_0,source_residual_sse_1,source_residual_sse_2,source_residual_sse_3,source_residual_sse_4,source_residual_sse_5,source_residual_sse_6,source_residual_sse_7,source_residual_sse_8,source_residual_sse_9,source_residual_sse_10,source_residual_sse_11,source_residual_sse_12,source_residual_sse_13,source_residual_sse_14,source_residual_sse_15,source_residual_sse_16,source_count_0,source_count_1,source_count_2,source_count_3,source_count_4,source_count_5,source_count_6,source_count_7,source_count_8,source_count_9,source_count_10,source_count_11,source_count_12,source_count_13,source_count_14,source_count_15,source_count_16,path_visits_0,path_visits_1,path_visits_2,path_visits_3,path_visits_4,path_visits_5,path_visits_6,path_visits_7,path_visits_8,path_visits_9,path_visits_10,path_visits_11,path_visits_12,path_visits_13,path_visits_14,path_visits_15,path_visits_16
19,0,0,0.3,1,1,1680,0e0,2.3113821998776984e-4,1.8436393247611704e-6,7.740720207038976e-5,0e0,0e0,0e0,8.781228007137543e-5,1.4997289099483169e-5,0e0,7.700769310758915e-5,3.2315948203631706e-5,0e0,1.4582659605366644e-4,6.680410251647118e-4,9.900154736897093e-6,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,0,0.3,1,1,1800,0e0,2.204477855229925e-4,1.5618084034940694e-6,7.66229934470175e-5,0e0,0e0,0e0,9.102827880269615e-5,1.3144211152393837e-5,0e0,7.476988139387686e-5,3.2688318640339276e-5,0e0,1.380949461236014e-4,6.792005560782854e-4,1.124780601458042e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,0,0.3,1,1,1920,0e0,2.1861357208763366e-4,1.943546408256225e-6,7.602896494063316e-5,0e0,0e0,0e0,9.738357357491623e-5,8.094406894088024e-6,0e0,7.306722727662418e-5,3.68671963997258e-5,0e0,1.2664096811931813e-4,7.034559985186206e-4,1.2320649148023222e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,0,0.3,1,1,2040,0e0,2.1256734862618032e-4,3.308355715603284e-6,7.821339227120916e-5,0e0,0e0,0e0,8.873517253960017e-5,2.4782334094197722e-5,0e0,7.057391667331103e-5,2.6948524578074284e-5,0e0,1.4140805114948307e-4,6.786509084122372e-4,1.3619297305922373e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,0,0.3,1,1,2160,0e0,2.031313429142756e-4,1.412791391430801e-6,7.608397095282271e-5,0e0,0e0,0e0,9.176577441394329e-5,1.666913794906577e-5,0e0,6.813094660174102e-5,2.7758344742778718e-5,0e0,1.321358404311468e-4,6.927056901986361e-4,1.5406448483190616e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,0,0.3,1,1,2280,0e0,1.9890424346158397e-4,1.4448245337916887e-6,7.615777508362953e-5,0e0,0e0,0e0,9.208980236508069e-5,1.7575225911059533e-5,0e0,6.69317232677713e-5,2.6860911020776257e-5,0e0,1.3087589422866586e-4,6.962844308873173e-4,1.640526534174569e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,0,0.3,1,1,2400,0e0,2.4116380114946878e-4,9.382201398011603e-6,7.896898932813201e-5,0e0,0e0,0e0,8.84906994542689e-5,6.340692232242873e-5,0e0,6.88929831085261e-5,2.4748944269958884e-5,0e0,1.660902034927858e-4,6.809213450651441e-4,1.784315304576012e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,9,93,102,0,0,0,102,0,0
19,0,0,0.3,1,2,2520,0e0,2.0265702141841757e-4,4.356663751536871e-6,7.808546979504172e-5,0e0,0e0,0e0,8.873245315044187e-5,3.3758533845684724e-5,0e0,6.70107237965567e-5,2.429316157304129e-5,0e0,1.4080213350098347e-4,6.880103414914629e-4,1.7126774309872417e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,10,92,102,0,0,0,102,0,0
19,0,0,0.3,1,2,2640,0e0,1.9104777538814233e-4,1.3131572131896974e-6,7.607110819662921e-5,0e0,0e0,0e0,9.422004040970933e-5,1.7843403156803106e-5,0e0,6.388078145391773e-5,2.5502584890091384e-5,0e0,1.2718844936898677e-4,7.05793192537385e-4,1.8600654129841132e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,0,0.3,1,2,2760,0e0,1.894649558380479e-4,1.048980642792685e-6,7.215336631816172e-5,0e0,0e0,0e0,1.1494876116557862e-4,1.4436161563935457e-5,0e0,5.764646994066425e-5,2.3053447648635483e-5,0e0,1.271823048227816e-4,7.176495792009518e-4,2.7239834025749587e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,0,0.3,1,2,2880,0e0,1.881802986645198e-4,1.178230206733133e-6,7.643202184226539e-5,0e0,0e0,0e0,9.618479543860303e-5,1.5045097370602889e-5,0e0,6.266811578825582e-5,2.607424164580152e-5,0e0,1.2257010030225501e-4,7.152535044951946e-4,1.913265532493824e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,0,0.3,1,2,3000,0e0,1.874848721854505e-4,1.5008078548817139e-6,7.715153674325848e-5,0e0,0e0,0e0,9.372998465551063e-5,1.8045501747110393e-5,0e0,6.356017365760636e-5,2.5815294065978378e-5,0e0,1.2451091197362985e-4,7.105927588781924e-4,1.8813163023878587e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,0,0.3,1,2,3120,0e0,1.875366547210433e-4,2.5994976340371068e-6,7.932572634672397e-5,0e0,0e0,0e0,9.348785260954173e-5,2.0493663441811805e-5,0e0,6.675857548543718e-5,2.6776629965752363e-5,0e0,1.2519007350419997e-4,7.079365727804543e-4,1.801071402951493e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,0,0.3,1,2,3240,0e0,1.862085789525736e-4,2.1619908636694163e-6,7.673914205952315e-5,0e0,0e0,0e0,9.301375030190684e-5,2.4309034415637143e-5,0e0,6.357869642670266e-5,2.42672160766233e-5,0e0,1.304009074374335e-4,7.042594993436069e-4,1.9427912775427103e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,0,0.3,1,2,3360,0e0,1.8533139245846542e-4,1.9334112266733428e-6,7.671843604839523e-5,0e0,0e0,0e0,9.348538969788933e-5,2.212158983638801e-5,0e0,6.308344381977804e-5,2.4356232870559325e-5,0e0,1.281650456803618e-4,7.077088680489396e-4,1.9469610833766637e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,0,0.3,1,2,3480,0e0,1.9623626030806918e-4,1.5533067880824092e-6,7.83522164056194e-5,0e0,0e0,0e0,1.0393167485744925e-4,9.581102403899422e-6,0e0,5.9963260355289094e-5,2.9867212788303732e-5,0e0,1.1248175087530399e-4,7.44711068819015e-4,1.9667971628223313e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,0,0.3,1,2,3600,0e0,1.8385542261967203e-4,1.902312078527757e-6,7.5983304213878e-5,0e0,0e0,0e0,9.431011039851e-5,2.3231150862557115e-5,0e0,6.219084752956405e-5,2.3863929527578875e-5,0e0,1.2979822167835664e-4,7.083785499162332e-4,2.0148840121692047e-5,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,54,14,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,1,0.0,0,0,120,0e0,6.166701723486767e-6,8.387659633513067e-7,4.125920582964682e-6,0e0,0e0,0e0,7.4204395303922865e-6,4.857864382756816e-6,0e0,1.3874380044853751e-6,2.636278054524155e-6,0e0,7.294214839248525e-6,5.128333853576805e-6,6.941418462247384e-6,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,1,0.0,0,0,240,0e0,3.214193355915995e-10,5.2656545790341625e-11,2.3122725956170598e-10,0e0,0e0,0e0,3.9121506034689446e-10,2.7407431879566957e-10,0e0,7.624478826073755e-11,1.4505729950542445e-10,0e0,4.0823877611728676e-10,2.6843238742912945e-10,3.942588477912068e-10,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,0,0,360,0e0,1.8118839761882555e-13,1.5365486660812167e-13,2.531308496145357e-14,0e0,0e0,0e0,4.618527782440651e-14,5.795364188543317e-14,0e0,2.7000623958883807e-13,8.881784197001252e-14,0e0,4.18332035678759e-13,3.375077994860476e-13,2.0605739337042905e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,0,0,480,0e0,1.794120407794253e-13,1.5365486660812167e-13,1.8207657603852567e-14,0e0,0e0,0e0,4.884981308350689e-14,3.2862601528904634e-14,0e0,2.7000623958883807e-13,4.618527782440651e-14,0e0,5.995204332975845e-13,3.481659405224491e-13,1.9184653865522705e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,0,0,600,0e0,1.8118839761882555e-13,1.5365486660812167e-13,2.4646951146678475e-14,0e0,0e0,0e0,7.37188088351104e-14,6.505906924303417e-14,0e0,3.517186542012496e-13,6.394884621840902e-14,0e0,4.289901767151605e-13,3.055333763768431e-13,2.7711166694643907e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,0,0,720,0e0,1.5898393712632242e-13,1.5365486660812167e-13,2.531308496145357e-14,0e0,0e0,0e0,4.3520742565306136e-14,3.6637359812630166e-14,0e0,2.3803181647963356e-13,8.881784197001252e-14,0e0,4.0678571622265736e-13,3.375077994860476e-13,2.7711166694643907e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,0,0,840,0e0,1.092459456231154e-13,1.1457501614131615e-13,3.885780586188048e-14,0e0,0e0,0e0,3.019806626980426e-14,1.887379141862766e-14,0e0,2.7000623958883807e-13,7.105427357601002e-14,0e0,1.0205170042354439e-12,4.476419235288631e-13,2.0605739337042905e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,0,0,960,0e0,6.750155989720952e-14,1.1457501614131615e-13,5.129230373768223e-14,0e0,0e0,0e0,3.9968028886505635e-14,3.2862601528904634e-14,0e0,2.0961010704922955e-13,1.0302869668521453e-13,0e0,1.2372325386422744e-12,4.050093593832571e-13,3.304023721284466e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,0,0,1080,0e0,3.907985046680551e-14,1.3677947663381929e-13,4.4853010194856324e-14,0e0,0e0,0e0,6.927791673660977e-14,3.2862601528904634e-14,0e0,2.6290081223123707e-13,1.0302869668521453e-13,0e0,1.2807532812075806e-12,4.121147867408581e-13,3.197442310920451e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,0,0,1200,0e0,4.005684672847565e-13,2.318145675417327e-13,2.220446049250313e-14,0e0,0e0,0e0,1.092459456231154e-13,6.505906924303417e-14,0e0,3.659295089164516e-13,7.815970093361102e-14,0e0,2.575717417130363e-13,3.623767952376511e-13,2.3092638912203256e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,0,1,1320,1.3078427230084344e-13,6.830092047493963e-13,0e0,1.4654943925052066e-13,2.0872192862952943e-14,0e0,4.227729277772596e-13,6.394884621840902e-14,4.0234482412415673e-13,0e0,0e0,0e0,1.5631940186722204e-13,2.2648549702353193e-13,2.708944180085382e-13,2.0961010704922955e-13,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,0,1,1440,1.7141843500212417e-13,1.4228618283596006e-12,0e0,2.799982468104645e-13,2.240430063693566e-13,0e0,3.268496584496461e-13,4.3520742565306136e-14,3.3928415632544784e-13,0e0,0e0,0e0,1.6431300764452317e-14,2.984279490192421e-13,9.281464485866309e-13,3.481659405224491e-13,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,0,1,1560,1.545030769989353e-11,2.5078605858652736e-11,0e0,3.3372415941812505e-11,2.9654723121552706e-11,0e0,6.265210572564683e-12,3.8115288703011174e-11,6.117240047842643e-11,0e0,0e0,0e0,1.1731504656609104e-11,1.6347012632422775e-10,1.887174860826235e-10,2.170708057747106e-11,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,0,1,1680,3.519406988061746e-13,1.971756091734278e-13,0e0,7.740474927686591e-13,6.690203946391193e-13,0e0,7.549516567451064e-13,8.65085780787922e-13,1.1519674103510624e-12,0e0,0e0,0e0,1.0393907956540716e-12,4.6425085997725546e-12,3.82982534574694e-12,5.719869022868806e-13,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,0,1,1800,2.916878365510911e-7,4.863777078867315e-7,0e0,4.499105452637764e-7,4.312577459586464e-7,0e0,3.627511127035632e-7,5.838666083946009e-7,2.572814707946236e-7,0e0,0e0,0e0,4.809182492238051e-7,1.8325754780335046e-6,2.3636729338250007e-6,3.0826278774043203e-7,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,0,1,1920,1.7039702981946903e-12,4.952482868247898e-12,0e0,2.3090418466154006e-12,2.5703883466121624e-12,0e0,2.3101520696400257e-12,2.601474591301667e-12,8.029132914089132e-13,0e0,0e0,0e0,1.7128520823916915e-12,7.690736936183384e-12,1.375966007799434e-11,1.6626700016786344e-12,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,0,1,2040,1.5836034705785096e-9,2.7120945489400583e-9,0e0,2.1857209375752973e-9,2.348453209677359e-9,0e0,2.613351313129897e-9,3.3497435936169495e-9,1.2110579206137118e-9,0e0,0e0,0e0,2.9988937999547716e-9,1.0683637974295834e-8,1.3121813857708275e-8,1.474766975206876e-9,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,0,1,2160,3.1792346533165983e-10,5.429310334648108e-10,0e0,4.3781178682422706e-10,4.735101200026293e-10,0e0,5.426672444741598e-10,6.86442902519957e-10,2.5004798231975656e-10,0e0,0e0,0e0,6.21309226289668e-10,2.2081705353116377e-9,2.6650193163391123e-9,2.913864705078595e-10,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,0,1,2280,7.94564414263732e-12,1.7503332117030368e-11,0e0,1.0275780226720599e-11,1.1419531986689435e-11,0e0,1.6357581955617206e-11,1.637445734559151e-11,3.077538224260934e-12,0e0,0e0,0e0,1.1012080136652003e-11,4.6414427856689144e-11,6.013767261947578e-11,6.021849685566849e-12,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,0,1,2400,3.2450633291603026e-8,6.573273214627307e-8,0e0,4.022075406062697e-8,4.3899471613428886e-8,0e0,8.281176722135797e-8,7.819686587140495e-8,1.766314472462227e-8,0e0,0e0,0e0,6.698330956567133e-8,2.257990638909746e-7,2.627740762761732e-7,2.2794800713654695e-8,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,0,2,2520,1.7270629371068935e-12,0e0,3.4927616354707425e-13,4.289901767151605e-13,0e0,0e0,2.282618538629322e-13,5.524469770534779e-13,0e0,1.9984014443252818e-13,4.831690603168681e-13,1.2860823517257813e-12,0e0,9.636735853746359e-13,0e0,8.490985692333197e-13,0e0,6,0,2,4,0,0,2,4,0,2,2,2,0,4,0,4,0,34,0,54,14,34,34,136,0,0,34,34,68,0,68,34,0,0
19,0,1,0.0,0,2,2640,1.5096812688852879e-12,0e0,8.342215807033426e-13,3.9013237085328e-13,0e0,0e0,4.085620730620576e-13,6.776801342311956e-13,0e0,3.597122599785507e-13,3.304023721284466e-13,1.0693668173189508e-12,0e0,7.398526236102043e-13,0e0,2.877698079828406e-13,0e0,6,0,2,4,0,0,2,4,0,2,2,2,0,4,0,4,0,34,0,54,14,34,34,136,0,0,34,34,68,0,68,34,0,0
19,0,1,0.0,0,2,2760,2.0549481938303416e-7,0e0,1.1915375353055424e-7,1.150324990817353e-7,0e0,0e0,2.2123764509274224e-7,3.2763239943278677e-7,0e0,4.3558366691343053e-8,1.2495253898237024e-7,4.698651068224535e-8,0e0,2.5394563607505916e-7,0e0,1.2917758951402902e-7,0e0,6,0,2,4,0,0,2,4,0,2,2,2,0,4,0,4,0,34,0,54,14,34,34,136,0,0,34,34,68,0,68,34,0,0
19,0,1,0.0,0,2,2880,6.87760959294792e-12,0e0,3.417932603611007e-12,5.049516360600137e-12,0e0,0e0,9.426237568277429e-12,1.2822631845210708e-11,0e0,2.5304203177256568e-12,4.241940132487798e-12,6.039613253960852e-13,0e0,1.0803802297232323e-11,0e0,7.609912699990673e-12,0e0,6,0,2,4,0,0,2,4,0,2,2,2,0,4,0,4,0,34,0,54,14,34,34,136,0,0,34,34,68,0,68,34,0,0
19,0,1,0.0,0,2,3000,3.1982580228628876e-7,0e0,1.7373152161326288e-7,1.7630010185065714e-7,0e0,0e0,3.149310252581472e-7,4.7481341525212883e-7,0e0,6.714708433719352e-8,2.0333142458639486e-7,6.245630146395342e-8,0e0,3.7932858987232976e-7,0e0,1.923882493315432e-7,0e0,6,0,2,4,0,0,2,4,0,2,2,2,0,4,0,4,0,34,0,52,16,34,34,136,0,0,34,34,68,0,68,34,0,0
19,0,1,0.0,0,2,3120,1.3034018309099338e-12,0e0,2.993161274389422e-13,5.182521078950231e-13,0e0,0e0,1.2967404927621828e-13,5.551115123125783e-13,0e0,2.433608869978343e-13,8.135714324453147e-13,7.638334409421077e-13,0e0,3.206324095117452e-13,0e0,2.5934809855243657e-13,0e0,6,0,2,4,0,0,2,4,0,2,2,2,0,4,0,4,0,34,0,54,14,34,34,136,0,0,34,34,68,0,68,34,0,0
19,0,1,0.0,0,2,3240,6.323830348264892e-13,0e0,4.656275365277907e-13,5.88418203051333e-13,0e0,0e0,1.5507595207964187e-12,1.4876988529977098e-12,0e0,6.981082378842984e-13,3.197442310920451e-13,2.2382096176443156e-13,0e0,1.334043986389588e-12,0e0,1.0764722446765518e-12,0e0,6,0,2,4,0,0,2,4,0,2,2,2,0,4,0,4,0,34,0,54,14,34,34,136,0,0,34,34,68,0,68,34,0,0
19,0,1,0.0,0,2,3360,5.762057497804562e-13,0e0,1.396660564978447e-13,1.9539925233402755e-13,0e0,0e0,3.9168668308775523e-13,5.861977570020827e-14,0e0,5.799805080641818e-13,6.039613253960852e-14,4.796163466380676e-13,0e0,2.433608869978343e-13,0e0,1.2114753644709708e-12,0e0,6,0,2,4,0,0,2,4,0,2,2,2,0,4,0,4,0,34,0,54,14,34,34,136,0,0,34,34,68,0,68,34,0,0
19,0,1,0.0,0,2,3480,3.0819791163594346e-13,0e0,3.270717030545711e-13,3.3306690738754696e-14,0e0,0e0,1.8829382497642655e-13,2.184918912462308e-13,0e0,2.637889906509372e-13,1.3145040611561853e-13,3.481659405224491e-13,0e0,7.549516567451064e-14,0e0,4.725109192804666e-13,0e0,6,0,2,4,0,0,2,4,0,2,2,2,0,4,0,4,0,34,0,54,14,34,34,136,0,0,34,34,68,0,68,34,0,0
19,0,1,0.0,0,2,3600,1.1915563575826127e-6,0e0,6.242692336400069e-7,7.094643885707796e-7,0e0,0e0,1.0375126890949105e-6,1.6530206039533368e-6,0e0,2.458130765603528e-7,7.212605197537414e-7,2.006792882980335e-7,0e0,1.2953681682859042e-6,0e0,6.74369065478686e-7,0e0,6,0,2,4,0,0,2,4,0,2,2,2,0,4,0,4,0,34,0,54,14,34,34,136,0,0,34,34,68,0,68,34,0,0
19,0,1,0.0,1,0,120,0e0,6.166701723486767e-6,8.387659633513067e-7,4.125920582964682e-6,0e0,0e0,0e0,7.4204395303922865e-6,4.857864382756816e-6,0e0,1.3874380044853751e-6,2.636278054524155e-6,0e0,7.294214839248525e-6,5.128333853576805e-6,6.941418462247384e-6,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,11,91,102,0,0,0,102,0,0
19,0,1,0.0,1,0,240,0e0,3.214193355915995e-10,5.2656545790341625e-11,2.3122725956170598e-10,0e0,0e0,0e0,3.9121506034689446e-10,2.7407431879566957e-10,0e0,7.624478826073755e-11,1.4505729950542445e-10,0e0,4.0823877611728676e-10,2.6843238742912945e-10,3.942588477912068e-10,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,1,0,360,0e0,1.8118839761882555e-13,1.5365486660812167e-13,2.531308496145357e-14,0e0,0e0,0e0,4.618527782440651e-14,5.795364188543317e-14,0e0,2.7000623958883807e-13,8.881784197001252e-14,0e0,4.18332035678759e-13,3.375077994860476e-13,2.0605739337042905e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,1,0,480,0e0,1.794120407794253e-13,1.5365486660812167e-13,1.8207657603852567e-14,0e0,0e0,0e0,4.884981308350689e-14,3.2862601528904634e-14,0e0,2.7000623958883807e-13,4.618527782440651e-14,0e0,5.995204332975845e-13,3.481659405224491e-13,1.9184653865522705e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,1,0,600,0e0,1.8118839761882555e-13,1.5365486660812167e-13,2.4646951146678475e-14,0e0,0e0,0e0,7.37188088351104e-14,6.505906924303417e-14,0e0,3.517186542012496e-13,6.394884621840902e-14,0e0,4.289901767151605e-13,3.055333763768431e-13,2.7711166694643907e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,1,0,720,0e0,1.5898393712632242e-13,1.5365486660812167e-13,2.531308496145357e-14,0e0,0e0,0e0,4.3520742565306136e-14,3.6637359812630166e-14,0e0,2.3803181647963356e-13,8.881784197001252e-14,0e0,4.0678571622265736e-13,3.375077994860476e-13,2.7711166694643907e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,1,0,840,0e0,1.092459456231154e-13,1.1457501614131615e-13,3.885780586188048e-14,0e0,0e0,0e0,3.019806626980426e-14,1.887379141862766e-14,0e0,2.7000623958883807e-13,7.105427357601002e-14,0e0,1.0205170042354439e-12,4.476419235288631e-13,2.0605739337042905e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,1,0,960,0e0,6.750155989720952e-14,1.1457501614131615e-13,5.129230373768223e-14,0e0,0e0,0e0,3.9968028886505635e-14,3.2862601528904634e-14,0e0,2.0961010704922955e-13,1.0302869668521453e-13,0e0,1.2372325386422744e-12,4.050093593832571e-13,3.304023721284466e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,1,0,1080,0e0,3.907985046680551e-14,1.3677947663381929e-13,4.4853010194856324e-14,0e0,0e0,0e0,6.927791673660977e-14,3.2862601528904634e-14,0e0,2.6290081223123707e-13,1.0302869668521453e-13,0e0,1.2807532812075806e-12,4.121147867408581e-13,3.197442310920451e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,1,0,1200,0e0,4.005684672847565e-13,2.318145675417327e-13,2.220446049250313e-14,0e0,0e0,0e0,1.092459456231154e-13,6.505906924303417e-14,0e0,3.659295089164516e-13,7.815970093361102e-14,0e0,2.575717417130363e-13,3.623767952376511e-13,2.3092638912203256e-13,0e0,0,4,2,4,0,0,0,4,2,0,2,2,0,4,6,2,0,0,0,56,12,0,68,68,34,12,90,102,0,0,0,102,0,0
19,0,1,0.0,1,1,1320,1.3078427230084344e-13,6.830092047493963e-13,0e0,1.4654943925052066e-13,2.0872192862952943e-14,0e0,4.227729277772596e-13,6.394884621840902e-14,4.0234482412415673e-13,0e0,0e0,0e0,1.5631940186722204e-13,2.2648549702353193e-13,2.708944180085382e-13,2.0961010704922955e-13,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
19,0,1,0.0,1,1,1440,1.7141843500212417e-13,1.4228618283596006e-12,0e0,2.799982468104645e-13,2.240430063693566e-13,0e0,3.268496584496461e-13,4.3520742565306136e-14,3.3928415632544784e-13,0e0,0e0,0e0,1.6431300764452317e-14,2.984279490192421e-13,9.281464485866309e-13,3.481659405224491e-13,0e0,2,2,0,4,2,0,2,2,2,0,0,0,2,6,6,2,0,0,34,34,34,34,34,68,0,0,74,62,34,34,68,34,0,0
