seed,rich,fresh,omega,window,step,candidate,accepted,prior_candidate_requests,prior_site_requests,repeated_earlier_window,k_before,x,y,sigma,coverage,local_residual_mse,g,h,score
7,1,1,0.3,2,3120,33,0,13,13,0,25,2e-1,6e-1,9e-2,8.7885773e-1,1.0300713984553184e-4,7.3445117e-4,2.6097178e0,1.0334806e-7
7,1,1,0.3,2,3160,33,0,14,14,0,25,2e-1,6e-1,9e-2,8.7885773e-1,9.852232005540354e-5,7.1562233e-4,2.6202426e0,9.772288e-8
7,1,1,0.3,2,3200,33,0,15,15,0,25,2e-1,6e-1,9e-2,8.7885773e-1,9.435210425448006e-5,6.97097e-4,2.6271503e0,9.2485045e-8
7,1,1,0.3,2,3240,33,0,16,16,0,25,2e-1,6e-1,9e-2,8.7885773e-1,9.04843153861579e-5,6.8053405e-4,2.631253e0,8.800496e-8
7,1,1,0.3,2,3280,33,0,17,17,0,25,2e-1,6e-1,9e-2,8.7885773e-1,8.688045563223623e-5,6.6286075e-4,2.6312754e0,8.349266e-8
7,1,1,0.3,2,3320,33,0,18,18,0,25,2e-1,6e-1,9e-2,8.7885773e-1,8.354014647564227e-5,6.477881e-4,2.6290135e0,7.980739e-8
7,1,1,0.3,2,3360,33,0,19,19,0,25,2e-1,6e-1,9e-2,8.7885773e-1,8.042782948585986e-5,6.3272886e-4,2.6234195e0,7.6302285e-8
7,1,1,0.3,2,3400,33,0,20,20,0,25,2e-1,6e-1,9e-2,8.7885773e-1,7.752915958971263e-5,6.188806e-4,2.6151674e0,7.3229195e-8
7,1,1,0.3,2,3440,36,0,4,5,1,25,8e-1,6e-1,9e-2,8.788577e-1,7.576262740700897e-5,7.864661e-5,4.3807365e-2,7.059646e-8
7,1,1,0.3,2,3480,36,0,5,6,1,25,8e-1,6e-1,9e-2,8.788577e-1,7.457267326585456e-5,7.810873e-5,4.3596074e-2,6.997159e-8
7,1,1,0.3,2,3520,36,0,6,7,1,25,8e-1,6e-1,9e-2,8.788577e-1,7.336446648866463e-5,7.756354e-5,4.3410074e-2,6.929386e-8
7,1,1,0.3,2,3560,36,0,7,8,1,25,8e-1,6e-1,9e-2,8.788577e-1,7.214311349248961e-5,7.702677e-5,4.3246463e-2,6.8596634e-8
7,1,1,0.3,2,3600,36,0,8,9,1,25,8e-1,6e-1,9e-2,8.788577e-1,7.090544318297514e-5,7.646587e-5,4.3103013e-2,6.782622e-8
19,0,0,0.0,1,2000,15,1,0,0,0,9,6e-1,4e-1,1.4e-1,8.133355e-1,7.567978630497052e-8,-2.1881143e-4,8.022913e-1,2.9838564e-8
19,0,0,0.0,1,2040,18,1,0,0,0,10,4e-1,6e-1,1.4e-1,8.133355e-1,4.328252556697279e-7,4.2024587e-4,8.6337644e-1,1.022767e-7
19,0,0,0.0,1,2080,34,1,0,1,0,11,4e-1,6e-1,9e-2,1e0,1.7635040126326767e-7,-2.4338784e-4,1.1512465e0,2.5727608e-8
19,0,0,0.0,1,2120,14,1,0,0,0,12,4e-1,4e-1,1.4e-1,8.1333554e-1,6.671220785670003e-8,1.4787537e-4,6.431065e-1,1.7001168e-8
19,0,0,0.0,1,2160,30,1,0,1,0,13,4e-1,4e-1,9e-2,1e0,1.7901805209303765e-7,1.7030541e-4,6.187108e-1,2.3439007e-8
19,0,0,0.0,1,2200,13,1,0,0,0,14,2e-1,4e-1,1.4e-1,8.788578e-1,9.905140606637448e-8,-7.0334194e-5,2.7904007e-1,8.864137e-9
19,0,0,0.0,2,2600,26,1,0,0,0,15,4e-1,2e-1,9e-2,8.788578e-1,2.427235883356859e-6,3.8676022e-4,6.766279e-1,1.1053599e-7
19,0,0,0.0,2,2640,11,1,0,0,0,16,6e-1,2e-1,1.4e-1,8.7885773e-1,5.436676303690083e-8,1.10591944e-4,8.096741e-1,7.552779e-9
19,0,0,0.0,2,2680,22,1,0,0,0,17,4e-1,8e-1,1.4e-1,8.7885773e-1,7.325371143411933e-8,-1.4310051e-4,7.7355933e-1,1.3236059e-8
19,0,0,0.0,2,2720,20,1,0,0,0,18,8e-1,6e-1,1.4e-1,8.788577e-1,1.0605512438986059e-7,1.13850474e-4,3.5075504e-1,1.8477182e-8
19,0,0,0.0,2,3160,24,1,0,0,0,19,8e-1,8e-1,1.4e-1,9.496584e-1,8.143086836656844e-8,-8.4913525e-5,4.1409504e-1,8.706101e-9
19,0,0,0.0,2,3200,27,1,0,1,0,20,6e-1,2e-1,9e-2,1e0,1.701515032547734e-7,-1.892872e-4,9.4084024e-1,1.90413e-8
19,0,0,0.0,2,3240,23,1,0,0,0,21,6e-1,8e-1,1.4e-1,8.788577e-1,9.680322816098249e-8,1.0653128e-4,8.068033e-1,7.0332598e-9
19,0,0,0.0,2,3280,16,1,0,0,0,22,8e-1,4e-1,1.4e-1,8.7885773e-1,8.328890714785049e-8,-1.4041018e-4,5.3877544e-1,1.8296138e-8
19,0,0,0.0,2,3320,38,1,0,1,0,23,4e-1,8e-1,9e-2,1e0,4.756736932644412e-8,9.987201e-5,8.699224e-1,5.732936e-9
19,0,0,0.0,2,3360,9,1,0,0,0,24,2e-1,2e-1,1.4e-1,9.4965845e-1,2.2770867904107e-7,6.638346e-5,1.3605542e-1,1.6194736e-8
19,0,0,0.3,0,440,36,1,0,0,0,9,8e-1,6e-1,9e-2,8.788577e-1,2.3548914499493426e-3,4.3650996e-3,3.5834184e-1,2.6586476e-5
19,0,0,0.3,0,480,35,1,0,0,0,10,6e-1,6e-1,9e-2,8.133354e-1,5.236966742864246e-4,4.8805554e-3,1.0284817e0,1.1580089e-5
19,0,0,0.3,0,520,26,1,0,0,0,11,4e-1,2e-1,9e-2,8.788578e-1,4.7452773954896415e-4,-3.3601248e-3,4.6188545e-1,1.2222119e-5
19,0,0,0.3,0,560,29,1,0,0,0,12,2e-1,4e-1,9e-2,8.788578e-1,6.015237000429483e-4,-2.0033175e-3,1.9563289e-1,1.0257173e-5
19,0,0,0.3,0,600,40,1,0,0,0,13,8e-1,8e-1,9e-2,9.496584e-1,7.462459878560035e-4,1.762392e-3,4.050808e-1,3.833835e-6
19,0,0,0.3,0,640,33,1,0,0,0,14,2e-1,6e-1,9e-2,8.7885773e-1,4.88366324808754e-4,2.557562e-3,8.148296e-1,4.0137984e-6
19,0,0,0.3,0,680,28,1,0,0,0,15,8e-1,2e-1,9e-2,9.4965845e-1,3.437233866851297e-4,-2.4482831e-3,9.2166907e-1,3.2517585e-6
19,0,0,0.3,0,720,39,1,0,0,0,16,6e-1,8e-1,9e-2,8.788577e-1,2.629179869423341e-4,2.7229504e-3,1.1416196e0,3.2473424e-6
19,0,0,0.3,0,760,31,1,0,0,0,17,6e-1,4e-1,9e-2,8.133355e-1,2.669613177415797e-4,-1.8369295e-3,6.470274e-1,2.6075481e-6
19,0,0,0.3,0,800,27,1,0,0,0,18,6e-1,2e-1,9e-2,8.7885773e-1,1.2853883969874666e-4,-1.6687657e-3,1.1233369e0,1.2395119e-6
19,0,0,0.3,0,840,37,1,0,0,0,19,2e-1,8e-1,9e-2,9.4965845e-1,1.5401488796886232e-4,-5.931323e-4,1.1769204e-1,1.4946037e-6
19,0,0,0.3,0,880,14,1,0,0,0,20,4e-1,4e-1,1.4e-1,8.1333554e-1,6.292870810205272e-5,-6.9643673e-4,7.521659e-1,3.2241832e-7
19,0,0,0.3,0,920,32,1,0,0,0,21,8e-1,4e-1,9e-2,8.7885773e-1,1.637766987278739e-4,-6.416033e-4,4.7344655e-1,4.3474265e-7
19,0,0,0.3,0,960,30,1,0,1,0,22,4e-1,4e-1,9e-2,1e0,9.797472847741303e-5,5.019184e-4,5.5010515e-1,2.2897626e-7
19,0,0,0.3,0,1000,10,1,0,1,0,23,4e-1,2e-1,1.4e-1,1e0,4.775388133449476e-5,-3.070688e-4,3.2649985e-1,1.4439708e-7
19,0,0,0.3,0,1040,24,1,0,1,0,24,8e-1,8e-1,1.4e-1,1e0,7.710878529424248e-5,-2.1004626e-4,4.1471046e-1,5.3193055e-8
19,0,0,0.3,0,1080,16,0,0,1,0,25,8e-1,4e-1,1.4e-1,1e0,4.5574597713355536e-5,2.1353729e-4,5.0796396e-1,4.4883276e-8
19,0,0,0.3,0,1120,25,0,0,0,0,25,2e-1,2e-1,9e-2,9.4965845e-1,5.6059022051405745e-5,-5.697665e-5,5.382417e-2,3.0156883e-8
19,0,0,0.3,0,1160,25,0,1,1,0,25,2e-1,2e-1,9e-2,9.4965845e-1,5.962029674117637e-5,-5.7418816e-5,5.3030424e-2,3.108518e-8
19,0,0,0.3,0,1200,38,0,0,0,0,25,4e-1,8e-1,9e-2,8.7885773e-1,6.535011668674907e-5,2.5003636e-4,9.505044e-1,3.2886845e-8
19,0,0,0.3,1,1240,38,0,1,1,1,25,4e-1,8e-1,9e-2,8.7885773e-1,6.56412163112362e-5,2.6007573e-4,9.450823e-1,3.5784918e-8
19,0,0,0.3,1,1280,25,0,2,2,1,25,2e-1,2e-1,9e-2,9.4965845e-1,6.579632356007587e-5,-1.03667655e-4,5.157715e-2,1.0418356e-7
19,0,0,0.3,1,1320,38,0,2,2,1,25,4e-1,8e-1,9e-2,8.7885773e-1,6.582770976387528e-5,2.617155e-4,9.388381e-1,3.64786e-8
19,0,0,0.3,1,1360,38,0,3,3,1,25,4e-1,8e-1,9e-2,8.7885773e-1,6.596900324993541e-5,2.6337587e-4,9.374326e-1,3.6998312e-8
19,0,0,0.3,1,1400,38,0,4,4,1,25,4e-1,8e-1,9e-2,8.7885773e-1,6.585725775190206e-5,2.5738555e-4,9.366458e-1,3.5364124e-8
19,0,0,0.3,1,1440,25,0,3,3,1,25,2e-1,2e-1,9e-2,9.4965845e-1,6.072599723241e-5,-5.854912e-5,4.8499547e-2,3.5340534e-8
19,0,0,0.3,1,1480,25,0,4,4,1,25,2e-1,2e-1,9e-2,9.4965845e-1,6.025575555808705e-5,-5.6654433e-5,4.804251e-2,3.3405048e-8
19,0,0,0.3,1,1520,38,0,5,5,1,25,4e-1,8e-1,9e-2,8.7885773e-1,6.498938641671771e-5,2.2314687e-4,9.3562263e-1,2.6610369e-8
19,0,0,0.3,1,1560,38,0,6,6,1,25,4e-1,8e-1,9e-2,8.7885773e-1,6.479443210396944e-5,2.142074e-4,9.356542e-1,2.4520173e-8
19,0,0,0.3,1,1600,25,0,5,5,1,25,2e-1,2e-1,9e-2,9.4965845e-1,6.258760972983832e-5,-1.1160776e-4,4.7504056e-2,1.3110768e-7
19,0,0,0.3,1,1640,20,0,0,1,0,25,8e-1,6e-1,1.4e-1,1e0,3.150000373834048e-5,-1.6825036e-4,4.244495e-1,3.334694e-8
19,0,0,0.3,1,1680,21,0,0,1,0,25,2e-1,8e-1,1.4e-1,1e0,3.073961788706372e-5,1.0340734e-4,2.72541e-1,1.9617376e-8
19,0,0,0.3,1,1720,21,0,1,2,0,25,2e-1,8e-1,1.4e-1,1e0,3.062019181283877e-5,9.5913136e-5,2.726264e-1,1.6871677e-8
19,0,0,0.3,1,1760,15,0,0,1,0,25,6e-1,4e-1,1.4e-1,1e0,2.8373256900362587e-5,-5.9104245e-4,1.1483774e0,1.5209773e-7
19,0,0,0.3,1,1800,25,0,6,6,1,25,2e-1,2e-1,9e-2,9.4965845e-1,5.381369039219437e-5,-5.0812698e-5,4.5272127e-2,2.8515672e-8
19,0,0,0.3,1,1840,16,0,1,2,1,25,8e-1,4e-1,1.4e-1,1e0,1.957133565837994e-5,1.340547e-4,5.3917295e-1,1.6665027e-8
19,0,0,0.3,1,1880,16,0,2,3,1,25,8e-1,4e-1,1.4e-1,1e0,1.9568503010044688e-5,1.385969e-4,5.3927964e-1,1.7809962e-8
19,0,0,0.3,1,1920,18,0,0,0,0,25,4e-1,6e-1,1.4e-1,8.133355e-1,3.937872911812064e-5,5.705044e-4,9.176222e-1,1.773471e-7
19,0,0,0.3,1,1960,21,0,2,3,0,25,2e-1,8e-1,1.4e-1,1e0,3.072826043343859e-5,1.076928e-4,2.7368698e-1,2.1187963e-8
19,0,0,0.3,1,2000,16,0,3,4,1,25,8e-1,4e-1,1.4e-1,1e0,1.9557164757328067e-5,1.3563302e-4,5.397226e-1,1.704238e-8
19,0,0,0.3,1,2040,21,0,3,4,0,25,2e-1,8e-1,1.4e-1,1e0,3.1779974190479014e-5,1.9631453e-4,2.7474198e-1,7.013744e-8
19,0,0,0.3,1,2080,20,0,1,2,0,25,8e-1,6e-1,1.4e-1,1e0,3.191436793667055e-5,-1.6507754e-4,4.3394148e-1,3.1398926e-8
19,0,0,0.3,1,2120,20,0,2,3,0,25,8e-1,6e-1,1.4e-1,1e0,3.109604234772749e-5,-1.334417e-4,4.3478024e-1,2.0477803e-8
19,0,0,0.3,1,2160,16,0,4,5,1,25,8e-1,4e-1,1.4e-1,1e0,1.9574447528625028e-5,1.4032141e-4,5.4005337e-1,1.8229771e-8
19,0,0,0.3,1,2200,21,0,4,5,0,25,2e-1,8e-1,1.4e-1,1e0,3.1038684039766877e-5,1.2636787e-4,2.7477935e-1,2.9057567e-8
19,0,0,0.3,1,2240,15,0,1,2,0,25,6e-1,4e-1,1.4e-1,1e0,2.736821747243062e-5,-4.028748e-4,1.1236902e0,7.222102e-8
19,0,0,0.3,1,2280,16,0,5,6,1,25,8e-1,4e-1,1.4e-1,1e0,1.9566643100461493e-5,1.3680391e-4,5.4039633e-1,1.7316282e-8
19,0,0,0.3,1,2320,16,0,6,7,1,25,8e-1,4e-1,1.4e-1,1e0,1.956599729689936e-5,1.4490681e-4,5.40402e-1,1.9428114e-8
19,0,0,0.3,1,2360,16,0,7,8,1,25,8e-1,4e-1,1.4e-1,1e0,2.0314357189825856e-5,3.29282e-4,5.347055e-1,1.01389105e-7
19,0,0,0.3,1,2400,15,0,2,3,0,25,6e-1,4e-1,1.4e-1,1e0,2.8834088458656946e-5,-1.3704427e-3,1.1177765e0,8.401112e-7
19,0,0,0.3,2,2440,16,0,8,9,1,25,8e-1,4e-1,1.4e-1,1e0,1.9827414632860908e-5,1.6985388e-4,5.404734e-1,2.6689882e-8
19,0,0,0.3,2,2480,21,0,5,6,1,25,2e-1,8e-1,1.4e-1,1e0,3.073754680879609e-5,9.8083896e-5,2.752881e-1,1.7473422e-8
19,0,0,0.3,2,2520,15,0,3,4,1,25,6e-1,4e-1,1.4e-1,1e0,2.6990082117393052e-5,-5.680196e-4,1.1196345e0,1.4408552e-7
19,0,0,0.3,2,2560,21,0,6,7,1,25,2e-1,8e-1,1.4e-1,1e0,3.138692810123734e-5,1.4388913e-4,2.7567923e-1,3.755104e-8
19,0,0,0.3,2,2600,20,0,3,4,1,25,8e-1,6e-1,1.4e-1,1e0,2.9988356690498018e-5,3.6641976e-4,4.3615752e-1,1.5391623e-7
19,0,0,0.3,2,2640,16,0,9,10,1,25,8e-1,4e-1,1.4e-1,1e0,1.9638263338853057e-5,1.655269e-4,5.403427e-1,2.5353499e-8
19,0,0,0.3,2,2680,15,0,4,5,1,25,6e-1,4e-1,1.4e-1,1e0,3.176402695802876e-5,1.2991828e-3,1.1161892e0,7.560886e-7
19,0,0,0.3,2,2720,18,0,1,1,1,25,4e-1,6e-1,1.4e-1,8.133355e-1,3.8144097565515284e-5,2.4297854e-4,8.979354e-1,3.287462e-8
19,0,0,0.3,2,2760,16,0,10,11,1,25,8e-1,4e-1,1.4e-1,1e0,2.118783169576991e-5,4.3747918e-4,5.3308237e-1,1.7951075e-7
19,0,0,0.3,2,2800,18,0,2,2,1,25,4e-1,6e-1,1.4e-1,8.133355e-1,3.80848655408814e-5,4.7766432e-4,8.961606e-1,1.273004e-7
19,0,0,0.3,2,2840,15,0,5,6,1,25,6e-1,4e-1,1.4e-1,1e0,2.7742050366556598e-5,-1.0376067e-3,1.113483e0,4.834505e-7
19,0,0,0.3,2,2880,16,0,11,12,1,25,8e-1,4e-1,1.4e-1,1e0,1.9931457038119284e-5,1.9180085e-4,5.408936e-1,3.4006284e-8
19,0,0,0.3,2,2920,21,0,7,8,1,25,2e-1,8e-1,1.4e-1,1e0,3.191348733495189e-5,1.9747937e-4,2.7679184e-1,7.0446625e-8
19,0,0,0.3,2,2960,20,0,4,5,1,25,8e-1,6e-1,1.4e-1,1e0,3.309072243622387e-5,-2.716569e-4,4.4251513e-1,8.338412e-8
19,0,0,0.3,2,3000,20,0,5,6,1,25,8e-1,6e-1,1.4e-1,1e0,3.173069690313268e-5,-1.6714683e-4,4.4236147e-1,3.157832e-8
19,0,0,0.3,2,3040,15,0,6,7,1,25,6e-1,4e-1,1.4e-1,1e0,2.948013561991736e-5,9.4120577e-4,1.1145284e0,3.9741843e-7
19,0,0,0.3,2,3080,16,0,12,13,1,25,8e-1,4e-1,1.4e-1,1e0,2.000787616706286e-5,1.6339192e-4,5.416055e-1,2.4646093e-8
19,0,0,0.3,2,3120,20,0,6,7,1,25,8e-1,6e-1,1.4e-1,1e0,3.244945230999919e-5,-3.6507368e-4,4.454733e-1,1.4959234e-7
19,0,0,0.3,2,3160,16,0,13,14,1,25,8e-1,4e-1,1.4e-1,1e0,1.9702085553408093e-5,2.1081867e-4,5.391279e-1,4.1218897e-8
19,0,0,0.3,2,3200,15,0,7,8,1,25,6e-1,4e-1,1.4e-1,1e0,2.8409277825047336e-5,6.025289e-4,1.1118696e0,1.6325706e-7
19,0,0,0.3,2,3240,21,0,8,9,1,25,2e-1,8e-1,1.4e-1,1e0,3.163893974847223e-5,1.6603844e-4,2.7671203e-1,4.98149e-8
19,0,0,0.3,2,3280,16,0,14,15,1,25,8e-1,4e-1,1.4e-1,1e0,1.9715199222008838e-5,1.5539743e-4,5.4141873e-1,2.2301004e-8
19,0,0,0.3,2,3320,15,0,8,9,1,25,6e-1,4e-1,1.4e-1,1e0,2.8630108997448703e-5,5.52126e-4,1.1098143e0,1.3733968e-7
19,0,0,0.3,2,3360,21,0,9,10,1,25,2e-1,8e-1,1.4e-1,1e0,3.125894456935954e-5,1.397936e-4,2.7654326e-1,3.533308e-8
19,0,0,0.3,2,3400,20,0,7,8,1,25,8e-1,6e-1,1.4e-1,1e0,3.2170622238512545e-5,-3.4210962e-4,4.4537324e-1,1.3139429e-7
19,0,0,0.3,2,3440,20,0,8,9,1,25,8e-1,6e-1,1.4e-1,1e0,3.130768087076441e-5,-1.3437042e-4,4.4297057e-1,2.037992e-8
19,0,0,0.3,2,3480,15,0,9,10,1,25,6e-1,4e-1,1.4e-1,1e0,2.897374108690706e-5,7.971453e-4,1.1113579e0,2.858848e-7
19,0,0,0.3,2,3520,16,0,15,16,1,25,8e-1,4e-1,1.4e-1,1e0,1.9876889889810892e-5,1.7439664e-4,5.4143757e-1,2.8086514e-8
19,0,0,0.3,2,3560,16,0,16,17,1,25,8e-1,4e-1,1.4e-1,1e0,1.9756160645456107e-5,1.6399001e-4,5.414884e-1,2.4832225e-8
19,0,0,0.3,2,3600,21,0,10,11,1,25,2e-1,8e-1,1.4e-1,1e0,3.168133156660811e-5,1.514111e-4,2.7647188e-1,4.14605e-8
19,0,1,0.0,1,1800,18,1,0,0,0,9,4e-1,6e-1,1.4e-1,8.133355e-1,2.6661308384068633e-7,-4.1533046e-4,9.841444e-1,8.763927e-8
19,0,1,0.0,1,1840,15,1,0,0,0,10,6e-1,4e-1,1.4e-1,8.133355e-1,4.855733656922444e-7,-3.3214857e-4,4.8726705e-1,1.1320556e-7
19,0,1,0.0,1,1880,19,1,0,0,0,11,6e-1,6e-1,1.4e-1,8.133354e-1,4.5797766030556676e-8,-1.1296973e-4,9.199182e-1,6.936573e-9
19,0,1,0.0,1,1920,34,1,0,1,0,12,4e-1,6e-1,9e-2,1e0,1.0313088158413511e-7,1.4809924e-4,8.1364775e-1,1.3478426e-8
19,0,1,0.0,1,1960,22,1,0,0,0,13,4e-1,8e-1,1.4e-1,8.7885773e-1,6.209757984804966e-8,1.03207894e-4,7.5397164e-1,7.0638397e-9
19,0,1,0.0,2,2720,35,1,0,1,0,14,6e-1,6e-1,9e-2,1e0,1.0531864688006454e-7,-7.5120006e-5,5.345087e-1,5.2786935e-9
19,0,1,0.0,2,2760,11,1,0,0,0,15,6e-1,2e-1,1.4e-1,8.7885773e-1,4.851710567962475e-8,-9.05099e-5,7.6640224e-1,5.344479e-9
19,0,1,0.0,2,2800,27,1,0,1,0,16,6e-1,2e-1,9e-2,1e0,1.1100923034057706e-7,2.2531595e-4,1.036645e0,2.4486335e-8
19,0,1,0.0,2,2840,23,1,0,0,0,17,6e-1,8e-1,1.4e-1,8.788577e-1,1.6232430297023977e-7,1.8951099e-4,7.040526e-1,2.550549e-8
19,0,1,0.0,2,2880,14,1,0,0,0,18,4e-1,4e-1,1.4e-1,8.1333554e-1,9.874009374095917e-8,-1.4814128e-4,6.081961e-1,1.8041746e-8
19,0,1,0.0,2,2920,39,1,0,1,0,19,6e-1,8e-1,9e-2,1e0,8.250900630722168e-8,-9.281715e-5,8.2678866e-1,5.2099307e-9
19,0,1,0.0,2,3400,21,1,0,0,0,20,2e-1,8e-1,1.4e-1,9.4965845e-1,2.445011328864558e-7,-4.8000686e-5,8.3659075e-2,1.3770567e-8
19,0,1,0.0,2,3600,17,1,0,0,0,21,2e-1,6e-1,1.4e-1,8.7885773e-1,1.0544465702757748e-6,1.3822649e-4,1.1423139e-1,8.363096e-8
19,0,1,0.3,0,440,36,1,0,0,0,9,8e-1,6e-1,9e-2,8.788577e-1,2.3548914499493426e-3,4.3650996e-3,3.5834184e-1,2.6586476e-5
19,0,1,0.3,0,480,35,1,0,0,0,10,6e-1,6e-1,9e-2,8.133354e-1,5.236966742864246e-4,4.8805554e-3,1.0284817e0,1.1580089e-5
19,0,1,0.3,0,520,26,1,0,0,0,11,4e-1,2e-1,9e-2,8.788578e-1,4.7452773954896415e-4,-3.3601248e-3,4.6188545e-1,1.2222119e-5
19,0,1,0.3,0,560,29,1,0,0,0,12,2e-1,4e-1,9e-2,8.788578e-1,6.015237000429483e-4,-2.0033175e-3,1.9563289e-1,1.0257173e-5
19,0,1,0.3,0,600,40,1,0,0,0,13,8e-1,8e-1,9e-2,9.496584e-1,7.462459878560035e-4,1.762392e-3,4.050808e-1,3.833835e-6
19,0,1,0.3,0,640,33,1,0,0,0,14,2e-1,6e-1,9e-2,8.7885773e-1,4.88366324808754e-4,2.557562e-3,8.148296e-1,4.0137984e-6
19,0,1,0.3,0,680,28,1,0,0,0,15,8e-1,2e-1,9e-2,9.4965845e-1,3.437233866851297e-4,-2.4482831e-3,9.2166907e-1,3.2517585e-6
19,0,1,0.3,0,720,39,1,0,0,0,16,6e-1,8e-1,9e-2,8.788577e-1,2.629179869423341e-4,2.7229504e-3,1.1416196e0,3.2473424e-6
19,0,1,0.3,0,760,31,1,0,0,0,17,6e-1,4e-1,9e-2,8.133355e-1,2.669613177415797e-4,-1.8369295e-3,6.470274e-1,2.6075481e-6
19,0,1,0.3,0,800,27,1,0,0,0,18,6e-1,2e-1,9e-2,8.7885773e-1,1.2853883969874666e-4,-1.6687657e-3,1.1233369e0,1.2395119e-6
19,0,1,0.3,0,840,37,1,0,0,0,19,2e-1,8e-1,9e-2,9.4965845e-1,1.5401488796886232e-4,-5.931323e-4,1.1769204e-1,1.4946037e-6
19,0,1,0.3,0,880,14,1,0,0,0,20,4e-1,4e-1,1.4e-1,8.1333554e-1,6.292870810205272e-5,-6.9643673e-4,7.521659e-1,3.2241832e-7
19,0,1,0.3,0,920,32,1,0,0,0,21,8e-1,4e-1,9e-2,8.7885773e-1,1.637766987278739e-4,-6.416033e-4,4.7344655e-1,4.3474265e-7
19,0,1,0.3,0,960,30,1,0,1,0,22,4e-1,4e-1,9e-2,1e0,9.797472847741303e-5,5.019184e-4,5.5010515e-1,2.2897626e-7
19,0,1,0.3,0,1000,10,1,0,1,0,23,4e-1,2e-1,1.4e-1,1e0,4.775388133449476e-5,-3.070688e-4,3.2649985e-1,1.4439708e-7
19,0,1,0.3,0,1040,24,1,0,1,0,24,8e-1,8e-1,1.4e-1,1e0,7.710878529424248e-5,-2.1004626e-4,4.1471046e-1,5.3193055e-8
19,0,1,0.3,0,1080,16,0,0,1,0,25,8e-1,4e-1,1.4e-1,1e0,4.5574597713355536e-5,2.1353729e-4,5.0796396e-1,4.4883276e-8
19,0,1,0.3,0,1120,25,0,0,0,0,25,2e-1,2e-1,9e-2,9.4965845e-1,5.6059022051405745e-5,-5.697665e-5,5.382417e-2,3.0156883e-8
19,0,1,0.3,0,1160,25,0,1,1,0,25,2e-1,2e-1,9e-2,9.4965845e-1,5.962029674117637e-5,-5.7418816e-5,5.3030424e-2,3.108518e-8
19,0,1,0.3,0,1200,38,0,0,0,0,25,4e-1,8e-1,9e-2,8.7885773e-1,6.535011668674907e-5,2.5003636e-4,9.505044e-1,3.2886845e-8
19,0,1,0.3,1,1240,25,0,2,2,1,25,2e-1,2e-1,9e-2,9.4965845e-1,7.192086405850222e-4,2.7944725e-3,9.914443e-1,3.9382326e-6
19,0,1,0.3,1,1280,34,0,0,0,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.375676748712733e-4,2.0727182e-3,6.361577e-1,3.3766478e-6
19,0,1,0.3,1,1320,34,0,1,1,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.335037728152964e-4,1.5093982e-3,6.665396e-1,1.7090381e-6
19,0,1,0.3,1,1360,22,0,0,1,0,25,4e-1,8e-1,1.4e-1,8.7885773e-1,2.4362128504787462e-4,1.8980586e-3,9.2766255e-1,1.9417762e-6
19,0,1,0.3,1,1400,34,0,2,2,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.3203985682695703e-4,1.41598e-3,6.134399e-1,1.6342265e-6
19,0,1,0.3,1,1440,34,0,3,3,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.2640803442160643e-4,1.6115517e-3,5.7987577e-1,2.239358e-6
19,0,1,0.3,1,1480,34,0,4,4,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.2768803980122588e-4,1.7726561e-3,5.72176e-1,2.7459294e-6
19,0,1,0.3,1,1520,19,0,0,1,0,25,6e-1,6e-1,1.4e-1,1e0,2.436765625816209e-4,9.865267e-3,5.7494435e0,8.463732e-6
19,0,1,0.3,1,1560,34,0,5,5,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.157388653224845e-4,1.4022992e-3,5.7287383e-1,1.7162967e-6
19,0,1,0.3,1,1600,23,0,0,1,0,25,6e-1,8e-1,1.4e-1,1e0,1.815919550211068e-4,6.348724e-3,6.789232e0,2.9683988e-6
19,0,1,0.3,1,1640,34,0,6,6,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.1239403345146935e-4,1.4591931e-3,5.7158315e-1,1.862585e-6
19,0,1,0.3,1,1680,34,0,7,7,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0969311323248258e-4,1.3676566e-3,5.7192016e-1,1.6352673e-6
19,0,1,0.3,1,1720,34,0,8,8,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.078248488345313e-4,1.2417255e-3,5.720637e-1,1.3476491e-6
19,0,1,0.3,1,1760,34,0,9,9,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0752483181690377e-4,1.3197433e-3,5.705419e-1,1.5263755e-6
19,0,1,0.3,1,1800,34,0,10,10,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0775061402969605e-4,1.4135266e-3,5.7101256e-1,1.749574e-6
19,0,1,0.3,1,1840,34,0,11,11,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.060083141957391e-4,1.299628e-3,5.698927e-1,1.4818869e-6
19,0,1,0.3,1,1880,34,0,12,12,0,25,4e-1,6e-1,9e-2,8.133355e-1,2.0649680930568125e-4,1.3535708e-3,5.7063806e-1,1.6053556e-6
