seed,rich,role,window,index,steps,x,y,target_x,target_y
19,1,eval,-1,15,24,3.0728108e-1,6.4811003e-1,2.809721e-1,6.0627025e-1
19,1,eval,-1,16,24,1.5319726e-1,4.4818106e-1,1.5048783e-1,4.465229e-1
19,1,eval,-1,17,24,2.6683033e-1,8.4201217e-1,2.645554e-1,8.442987e-1
19,1,eval,-1,18,24,7.2603846e-1,4.695419e-1,6.989214e-1,4.4996276e-1
19,1,eval,-1,19,24,6.9711983e-1,5.224993e-1,6.371231e-1,5.3250164e-1
19,1,eval,-1,20,24,5.4688156e-1,4.0026137e-1,5.6816816e-1,3.6058226e-1
19,1,eval,-1,21,24,1.805907e-1,5.3935504e-1,1.6919988e-1,5.1078767e-1
19,1,eval,-1,22,24,6.346477e-1,4.5976797e-1,6.136665e-1,4.7140566e-1
19,1,eval,-1,23,24,8.0436695e-1,8.04317e-1,8.228173e-1,8.236997e-1
19,1,eval,-1,24,24,3.368733e-1,6.824348e-1,3.1553274e-1,6.4442766e-1
19,1,eval,-1,25,24,1.5694639e-1,6.386229e-1,1.4634389e-1,5.902459e-1
19,1,eval,-1,26,24,2.4489903e-1,2.9643536e-1,2.3492312e-1,3.002701e-1
19,1,eval,-1,27,24,3.358208e-1,8.268722e-1,3.3520368e-1,8.3091134e-1
19,1,eval,-1,28,24,6.4403296e-1,4.3587554e-1,6.251555e-1,4.240586e-1
19,1,eval,-1,29,24,7.092955e-1,3.579206e-1,6.866793e-1,3.2606834e-1
19,1,eval,-1,30,24,4.5857552e-1,6.345767e-1,4.919672e-1,6.0456586e-1
19,1,eval,-1,31,24,1.918765e-1,3.5671943e-1,1.82907e-1,3.7118042e-1
19,1,eval,-1,32,24,7.354269e-1,3.926829e-1,7.193007e-1,3.61919e-1
19,1,eval,-1,33,24,3.6245397e-1,5.714747e-1,3.2304445e-1,5.619501e-1
19,1,eval,-1,34,24,4.066106e-1,3.6026862e-1,4.083989e-1,2.699473e-1
19,1,eval,-1,35,24,3.1477055e-1,3.0812138e-1,2.91652e-1,2.761904e-1
19,1,eval,-1,36,24,4.966031e-1,5.354074e-1,5.4338014e-1,5.5727065e-1
19,1,eval,-1,37,24,4.90427e-1,6.350705e-1,5.3472495e-1,5.990952e-1
19,1,eval,-1,38,24,6.1018676e-1,4.956826e-1,5.947791e-1,5.297322e-1
19,1,eval,-1,39,24,4.7507706e-1,4.0769807e-1,5.270709e-1,3.6421373e-1
19,1,eval,-1,40,24,4.1489843e-1,1.6399679e-1,4.3208945e-1,1.6052276e-1
19,1,eval,-1,41,24,7.946154e-1,4.280878e-1,7.9445493e-1,3.993468e-1
19,1,eval,-1,42,24,3.9871073e-1,5.511771e-1,3.7358376e-1,5.599699e-1
19,1,eval,-1,43,24,8.2003534e-1,4.910474e-1,8.301002e-1,4.5799136e-1
19,1,eval,-1,44,24,5.9054196e-1,7.898017e-1,5.637977e-1,7.742343e-1
19,1,eval,-1,45,24,4.2394093e-1,4.8050094e-1,4.2481327e-1,5.2156395e-1
19,1,eval,-1,46,24,6.4531815e-1,2.3274982e-1,6.127541e-1,2.1355987e-1
19,1,eval,-1,47,24,5.9011555e-1,2.881704e-1,5.727117e-1,2.5151795e-1
19,1,eval,-1,48,24,6.323979e-1,3.617617e-1,6.1471534e-1,3.2220936e-1
19,1,eval,-1,49,24,8.498496e-1,5.539762e-1,8.722844e-1,5.17486e-1
19,1,eval,-1,50,24,2.4829862e-1,8.140358e-1,2.4164799e-1,8.038492e-1
19,1,eval,-1,51,24,2.7400973e-1,5.085068e-1,2.289676e-1,4.967406e-1
19,1,eval,-1,52,24,2.6682994e-1,3.338632e-1,2.3597449e-1,3.2945547e-1
19,1,eval,-1,53,24,4.6949354e-1,7.0396435e-1,4.8329693e-1,6.598608e-1
19,1,eval,-1,54,24,7.7878237e-1,7.297857e-1,7.7746725e-1,7.101987e-1
19,1,eval,-1,55,24,5.327085e-1,5.822309e-1,5.655607e-1,5.7711047e-1
19,1,eval,-1,56,24,2.5006407e-1,2.2875777e-1,2.6356697e-1,2.3582374e-1
19,1,eval,-1,57,24,3.7515664e-1,8.273865e-1,3.731862e-1,8.359175e-1
19,1,eval,-1,58,24,2.5058138e-1,4.4412985e-1,2.0859613e-1,4.4328606e-1
19,1,eval,-1,59,24,7.02013e-1,1.5789863e-1,6.6674984e-1,1.5126538e-1
19,1,eval,-1,60,24,3.3343577e-1,3.2925504e-1,2.9892635e-1,2.85122e-1
19,1,eval,-1,61,24,4.918383e-1,7.587365e-1,4.8439425e-1,7.354297e-1
19,1,eval,-1,62,24,4.440902e-1,6.143532e-1,4.6834013e-1,5.952326e-1
19,1,eval,-1,63,24,3.1101573e-1,3.1427485e-1,2.8376815e-1,2.8460768e-1
41,0,train,0,0,8,4.8930007e-1,2.8561926e-1,4.900151e-1,2.8806332e-1
41,0,train,0,1,24,4.8930007e-1,2.8561926e-1,4.9156183e-1,2.9308814e-1
41,0,train,0,2,8,4.4457695e-1,4.1031882e-1,4.5197156e-1,4.1133943e-1
41,0,train,0,3,24,4.4457695e-1,4.1031882e-1,4.6631983e-1,4.1411677e-1
41,0,train,0,4,8,2.1343511e-1,5.2575064e-1,2.1600766e-1,5.211939e-1
41,0,train,0,5,24,2.1343511e-1,5.2575064e-1,2.215408e-1,5.1260084e-1
41,0,train,0,6,8,2.0814648e-1,1.6987847e-1,2.1268147e-1,1.6856888e-1
41,0,train,0,7,24,2.0814648e-1,1.6987847e-1,2.2251989e-1,1.6587229e-1
41,0,train,0,8,8,5.0978464e-1,3.477553e-1,5.119268e-1,3.5149494e-1
41,0,train,0,9,24,5.0978464e-1,3.477553e-1,5.164392e-1,3.5934618e-1
41,0,train,0,10,8,8.2499444e-1,1.9238995e-1,8.236658e-1,1.9886014e-1
41,0,train,0,11,24,8.2499444e-1,1.9238995e-1,8.20513e-1,2.1424446e-1
41,0,train,0,12,8,4.1086382e-1,3.4346378e-1,4.1754222e-1,3.4383348e-1
41,0,train,0,13,24,4.1086382e-1,3.4346378e-1,4.3023056e-1,3.4494472e-1
41,0,train,0,14,8,3.823172e-1,4.716192e-1,3.9157036e-1,4.7067815e-1
41,0,train,0,15,24,3.823172e-1,4.716192e-1,4.1032553e-1,4.694689e-1
41,0,train,0,16,8,3.1195533e-1,2.7254736e-1,3.1994724e-1,2.7274606e-1
41,0,train,0,17,24,3.1195533e-1,2.7254736e-1,3.3603367e-1,2.7301708e-1
41,0,train,0,18,8,8.0125165e-1,5.760529e-1,7.9716176e-1,5.7388234e-1
41,0,train,0,19,24,8.0125165e-1,5.760529e-1,7.8942037e-1,5.703501e-1
41,0,train,0,20,8,7.054151e-1,4.1943157e-1,7.039014e-1,4.3278602e-1
41,0,train,0,21,24,7.054151e-1,4.1943157e-1,7.022211e-1,4.5674884e-1
41,0,train,0,22,8,7.9509246e-1,5.682169e-1,7.9127514e-1,5.669721e-1
41,0,train,0,23,24,7.9509246e-1,5.682169e-1,7.8404975e-1,5.6500083e-1
41,0,train,0,24,8,2.603469e-1,3.2115322e-1,2.6645985e-1,3.2196456e-1
41,0,train,0,25,24,2.603469e-1,3.2115322e-1,2.7937722e-1,3.233356e-1
41,0,train,0,26,8,7.604995e-1,3.2812762e-1,7.559798e-1,3.4542218e-1
41,0,train,0,27,24,7.604995e-1,3.2812762e-1,7.479973e-1,3.7991893e-1
41,0,train,0,28,8,3.755831e-1,4.0035883e-1,3.835925e-1,3.9993986e-1
41,0,train,0,29,24,3.755831e-1,4.0035883e-1,3.9954275e-1,3.994232e-1
41,0,train,0,30,8,5.947914e-1,1.7647353e-1,5.8456993e-1,1.7955762e-1
41,0,train,0,31,24,5.947914e-1,1.7647353e-1,5.659391e-1,1.8560328e-1
41,0,train,1,0,8,4.444988e-1,1.61876e-1,4.4608974e-1,1.6256514e-1
41,0,train,1,1,24,4.444988e-1,1.61876e-1,4.489076e-1,1.640116e-1
41,0,train,1,2,8,7.0799315e-1,2.3228619e-1,6.9865113e-1,2.4204072e-1
41,0,train,1,3,24,7.0799315e-1,2.3228619e-1,6.801089e-1,2.6306623e-1
41,0,train,1,4,8,3.4900427e-1,1.944248e-1,3.5662037e-1,1.9415753e-1
41,0,train,1,5,24,3.4900427e-1,1.944248e-1,3.711262e-1,1.9379462e-1
41,0,train,1,6,8,8.0068564e-1,4.1959596e-1,7.975481e-1,4.345739e-1
41,0,train,1,7,24,8.0068564e-1,4.1959596e-1,7.913661e-1,4.607722e-1
41,0,train,1,8,8,2.2757238e-1,4.9456072e-1,2.3081385e-1,4.91209e-1
41,0,train,1,9,24,2.2757238e-1,4.9456072e-1,2.3781379e-1,4.8490694e-1
41,0,train,1,10,8,7.620312e-1,7.985796e-1,7.554068e-1,7.899591e-1
41,0,train,1,11,24,7.620312e-1,7.985796e-1,7.4221814e-1,7.7192205e-1
41,0,train,1,12,8,8.455795e-1,2.4690075e-1,8.453247e-1,2.5929275e-1
41,0,train,1,13,24,8.455795e-1,2.4690075e-1,8.441451e-1,2.8758374e-1
41,0,train,1,14,8,8.4151375e-1,6.603042e-1,8.362224e-1,6.5093505e-1
41,0,train,1,15,24,8.4151375e-1,6.603042e-1,8.257399e-1,6.3376975e-1
41,0,train,1,16,8,7.212517e-1,1.6500169e-1,7.115255e-1,1.6843635e-1
41,0,train,1,17,24,7.212517e-1,1.6500169e-1,6.9055814e-1,1.7621043e-1
41,0,train,1,18,8,6.7891085e-1,5.7142365e-1,6.802169e-1,5.714887e-1
41,0,train,1,19,24,6.7891085e-1,5.7142365e-1,6.826169e-1,5.715449e-1
41,0,train,1,20,8,3.054673e-1,2.0020919e-1,3.1356403e-1,1.9977456e-1
41,0,train,1,21,24,3.054673e-1,2.0020919e-1,3.2978415e-1,1.9897586e-1
41,0,train,1,22,8,7.203338e-1,6.997614e-1,7.1607876e-1,6.908702e-1
41,0,train,1,23,24,7.203338e-1,6.997614e-1,7.088248e-1,6.7422736e-1
41,0,train,1,24,8,6.618588e-1,7.706628e-1,6.5749687e-1,7.6335067e-1
41,0,train,1,25,24,6.618588e-1,7.706628e-1,6.5013707e-1,7.4903655e-1
41,0,train,1,26,8,4.7699925e-1,5.807103e-1,4.8862797e-1,5.812971e-1
41,0,train,1,27,24,4.7699925e-1,5.807103e-1,5.107449e-1,5.82826e-1
41,0,train,1,28,8,5.0712216e-1,2.3303032e-1,5.046451e-1,2.355177e-1
41,0,train,1,29,24,5.0712216e-1,2.3303032e-1,5.0051445e-1,2.4037537e-1
41,0,train,1,30,8,5.6465185e-1,5.649369e-1,5.724409e-1,5.6647736e-1
41,0,train,1,31,24,5.6465185e-1,5.649369e-1,5.867867e-1,5.6931853e-1
41,0,train,2,0,8,4.575453e-1,3.4347236e-1,4.622787e-1,3.4500986e-1
41,0,train,2,1,24,4.575453e-1,3.4347236e-1,4.7121426e-1,3.48573e-1
41,0,train,2,2,8,1.8850197e-1,7.9789376e-1,1.9169374e-1,7.9889464e-1
41,0,train,2,3,24,1.8850197e-1,7.9789376e-1,1.9913676e-1,8.011162e-1
41,0,train,2,4,8,4.1981977e-1,1.7236392e-1,4.2350018e-1,1.7276615e-1
41,0,train,2,5,24,4.1981977e-1,1.7236392e-1,4.300674e-1,1.737141e-1
41,0,train,2,6,8,4.6298122e-1,3.9156413e-1,4.691918e-1,3.9326954e-1
41,0,train,2,7,24,4.6298122e-1,3.9156413e-1,4.811681e-1,3.9738774e-1
41,0,train,2,8,8,3.0800942e-1,3.0042663e-1,3.1574318e-1,3.00718e-1
41,0,train,2,9,24,3.0800942e-1,3.0042663e-1,3.3146194e-1,3.01119e-1
41,0,train,2,10,8,5.9194756e-1,7.204076e-1,5.940603e-1,7.159796e-1
41,0,train,2,11,24,5.9194756e-1,7.204076e-1,5.982997e-1,7.071318e-1
41,0,train,2,12,8,7.4386275e-1,2.9776803e-1,7.379965e-1,3.1350595e-1
41,0,train,2,13,24,7.4386275e-1,2.9776803e-1,7.2738826e-1,3.462119e-1
41,0,train,2,14,8,4.663597e-1,8.3882034e-1,4.7592992e-1,8.37169e-1
41,0,train,2,15,24,4.663597e-1,8.3882034e-1,4.928674e-1,8.331145e-1
41,0,train,2,16,8,4.3620402e-1,7.6549375e-1,4.4954765e-1,7.6464707e-1
41,0,train,2,17,24,4.3620402e-1,7.6549375e-1,4.737642e-1,7.62322e-1
41,0,train,2,18,8,6.5639734e-1,4.8163313e-1,6.586e-1,4.891751e-1
41,0,train,2,19,24,6.5639734e-1,4.8163313e-1,6.631403e-1,5.02707e-1
41,0,train,2,20,8,3.772061e-1,2.4335411e-1,3.8415486e-1,2.4346161e-1
41,0,train,2,21,24,3.772061e-1,2.4335411e-1,3.9713824e-1,2.4383283e-1
41,0,train,2,22,8,2.8721076e-1,7.4589574e-1,2.995742e-1,7.4465096e-1
41,0,train,2,23,24,2.8721076e-1,7.4589574e-1,3.2670236e-1,7.424539e-1
41,0,train,2,24,8,6.590128e-1,2.0959029e-1,6.4797425e-1,2.1605718e-1
41,0,train,2,25,24,6.590128e-1,2.0959029e-1,6.266925e-1,2.2932987e-1
41,0,train,2,26,8,6.1866975e-1,2.0655937e-1,6.0814124e-1,2.1168865e-1
41,0,train,2,27,24,6.1866975e-1,2.0655937e-1,5.887381e-1,2.2179271e-1
41,0,train,2,28,8,6.3211167e-1,7.7434146e-1,6.293178e-1,7.680069e-1
41,0,train,2,29,24,6.3211167e-1,7.7434146e-1,6.248965e-1,7.5559e-1
41,0,train,2,30,8,1.9676776e-1,4.2885125e-1,1.9857265e-1,4.2817473e-1
41,0,train,2,31,24,1.9676776e-1,4.2885125e-1,2.0247474e-1,4.268565e-1
41,0,eval,-1,0,24,2.7437037e-1,3.8244075e-1,2.9280105e-1,3.820903e-1
41,0,eval,-1,1,24,3.185725e-1,3.5059428e-1,3.4132892e-1,3.5038936e-1
41,0,eval,-1,2,24,1.557105e-1,5.530671e-1,1.5343028e-1,5.3675336e-1
41,0,eval,-1,3,24,6.8194544e-1,5.4669034e-1,6.859315e-1,5.5273455e-1
41,0,eval,-1,4,24,4.8086542e-1,6.499933e-1,5.144225e-1,6.4868265e-1
41,0,eval,-1,5,24,6.948074e-1,8.2509184e-1,6.753893e-1,8.040152e-1
41,0,eval,-1,6,24,2.939101e-1,5.252331e-1,3.166362e-1,5.15332e-1
41,0,eval,-1,7,24,4.0725753e-1,1.8366805e-1,4.2044365e-1,1.8466027e-1
41,0,eval,-1,8,24,5.592308e-1,8.1536853e-1,5.6438947e-1,8.029452e-1
41,0,eval,-1,9,24,4.848235e-1,6.774217e-1,5.1692104e-1,6.746937e-1
41,0,eval,-1,10,24,2.0151012e-1,4.8340124e-1,2.0722419e-1,4.7496086e-1
41,0,eval,-1,11,24,8.4674215e-1,5.118768e-1,8.3294064e-1,5.250752e-1
41,0,eval,-1,12,24,7.497238e-1,5.0541705e-1,7.4489117e-1,5.2227175e-1
41,0,eval,-1,13,24,6.4803356e-1,5.341828e-1,6.573393e-1,5.4353845e-1
41,0,eval,-1,14,24,7.4540997e-1,4.2461726e-1,7.3937535e-1,4.6340528e-1
41,0,eval,-1,15,24,2.5182924e-1,5.8662844e-1,2.7063394e-1,5.7099015e-1
41,0,eval,-1,16,24,7.269802e-1,5.48532e-1,7.2445565e-1,5.530492e-1
41,0,eval,-1,17,24,4.5876083e-1,7.4303365e-1,4.9304903e-1,7.391635e-1
41,0,eval,-1,18,24,1.8619727e-1,2.1682522e-1,1.9626309e-1,2.1706158e-1
41,0,eval,-1,19,24,8.185332e-1,8.4165096e-1,8.031856e-1,8.218191e-1
41,0,eval,-1,20,24,4.1017237e-1,6.111251e-1,4.4974077e-1,6.094039e-1
41,0,eval,-1,21,24,8.484726e-1,8.231752e-1,8.3625656e-1,8.009213e-1
41,0,eval,-1,22,24,6.071534e-1,2.9699478e-1,5.9173715e-1,3.2267892e-1
41,0,eval,-1,23,24,7.694609e-1,5.5211675e-1,7.615482e-1,5.544569e-1
41,0,eval,-1,24,24,6.961814e-1,3.0653518e-1,6.785612e-1,3.4933946e-1
41,0,eval,-1,25,24,1.8277621e-1,2.3684007e-1,1.918507e-1,2.3879382e-1
41,0,eval,-1,26,24,2.7418885e-1,6.684363e-1,3.0540544e-1,6.564818e-1
41,0,eval,-1,27,24,5.5963606e-1,3.5801014e-1,5.611809e-1,3.7792116e-1
41,0,eval,-1,28,24,5.684807e-1,4.719744e-1,5.858906e-1,4.8790583e-1
41,0,eval,-1,29,24,4.5198062e-1,2.1927416e-1,4.5717227e-1,2.2251646e-1
41,0,eval,-1,30,24,4.990875e-1,5.8033574e-1,5.303877e-1,5.829876e-1
41,0,eval,-1,31,24,4.0215835e-1,6.3990474e-1,4.4359574e-1,6.37551e-1
41,0,eval,-1,32,24,2.593071e-1,5.2561754e-1,2.760792e-1,5.1388186e-1
41,0,eval,-1,33,24,4.97943e-1,8.4627044e-1,5.162915e-1,8.3817977e-1
41,0,eval,-1,34,24,2.0771849e-1,5.55783e-1,2.1537751e-1,5.397185e-1
41,0,eval,-1,35,24,1.8384127e-1,2.0876028e-1,1.935314e-1,2.0830116e-1
41,0,eval,-1,36,24,3.1060833e-1,8.3089685e-1,3.526314e-1,8.362293e-1
41,0,eval,-1,37,24,4.4794598e-1,5.349635e-1,4.8121506e-1,5.3715354e-1
41,0,eval,-1,38,24,6.823361e-1,7.157202e-1,6.73484e-1,6.9287956e-1
41,0,eval,-1,39,24,6.6923225e-1,2.2765347e-1,6.38878e-1,2.5259602e-1
41,0,eval,-1,40,24,4.5828262e-1,5.713575e-1,4.9325845e-1,5.731121e-1
41,0,eval,-1,41,24,5.434749e-1,7.501706e-1,5.5794907e-1,7.402606e-1
41,0,eval,-1,42,24,2.3929363e-1,3.494e-1,2.5430503e-1,3.5183725e-1
41,0,eval,-1,43,24,6.9179094e-1,6.1297905e-1,6.912346e-1,6.030766e-1
41,0,eval,-1,44,24,7.836777e-1,3.2372016e-1,7.723822e-1,3.7682927e-1
41,0,eval,-1,45,24,7.914344e-1,8.1042373e-1,7.7291787e-1,7.8483874e-1
41,0,eval,-1,46,24,3.919078e-1,3.1117204e-1,4.118385e-1,3.1200463e-1
41,0,eval,-1,47,24,5.903981e-1,3.664398e-1,5.8990836e-1,3.91976e-1
41,0,eval,-1,48,24,4.8873994e-1,8.099606e-1,5.120217e-1,8.028881e-1
41,0,eval,-1,49,24,6.1054057e-1,5.230478e-1,6.25419e-1,5.342221e-1
41,0,eval,-1,50,24,5.943798e-1,4.7685754e-1,6.0902876e-1,4.9454844e-1
41,0,eval,-1,51,24,6.850946e-1,3.3877987e-1,6.728396e-1,3.813225e-1
41,0,eval,-1,52,24,8.2456255e-1,2.3754355e-1,8.1884664e-1,2.7618206e-1
41,0,eval,-1,53,24,8.1617427e-1,1.7480406e-1,8.095032e-1,1.8972407e-1
41,0,eval,-1,54,24,2.4735992e-1,1.6581349e-1,2.6759318e-1,1.6201091e-1
41,0,eval,-1,55,24,5.448401e-1,5.33761e-1,5.6928736e-1,5.4149944e-1
41,0,eval,-1,56,24,4.741077e-1,1.84313e-1,4.7232726e-1,1.8801045e-1
41,0,eval,-1,57,24,6.504152e-1,4.2924464e-1,6.535568e-1,4.594754e-1
41,0,eval,-1,58,24,4.2897943e-1,5.853913e-1,4.6636617e-1,5.851753e-1
41,0,eval,-1,59,24,7.235707e-1,6.5135884e-1,7.15898e-1,6.3169974e-1
41,0,eval,-1,60,24,6.1329794e-1,8.426821e-1,6.04392e-1,8.2702696e-1
41,0,eval,-1,61,24,6.652069e-1,1.649068e-1,6.299312e-1,1.7484784e-1
41,0,eval,-1,62,24,4.3600258e-1,6.042037e-1,4.740106e-1,6.0396504e-1
41,0,eval,-1,63,24,6.2142575e-1,6.1093724e-1,6.3236564e-1,6.0634315e-1
41,1,train,0,0,8,4.8930007e-1,2.8561926e-1,5.0037163e-1,2.7444223e-1
41,1,train,0,1,24,4.8930007e-1,2.8561926e-1,5.1453036e-1,2.5929043e-1
41,1,train,0,2,8,4.4457695e-1,4.1031882e-1,4.7744414e-1,4.2088735e-1
41,1,train,0,3,24,4.4457695e-1,4.1031882e-1,5.4564846e-1,4.6364447e-1
41,1,train,0,4,8,2.1343511e-1,5.2575064e-1,2.1185553e-1,5.238369e-1
41,1,train,0,5,24,2.1343511e-1,5.2575064e-1,2.0838197e-1,5.1998776e-1
41,1,train,0,6,8,2.0814648e-1,1.6987847e-1,2.1229413e-1,1.6810402e-1
41,1,train,0,7,24,2.0814648e-1,1.6987847e-1,2.2126031e-1,1.6435519e-1
41,1,train,0,8,8,5.0978464e-1,3.477553e-1,5.317283e-1,3.4459585e-1
41,1,train,0,9,24,5.0978464e-1,3.477553e-1,5.6320477e-1,3.4870997e-1
41,1,train,0,10,8,8.2499444e-1,1.9238995e-1,8.2366586e-1,1.9886044e-1
41,1,train,0,11,24,8.2499444e-1,1.9238995e-1,8.2051295e-1,2.1424599e-1
41,1,train,0,12,8,4.1086382e-1,3.4346378e-1,4.2343646e-1,3.1947145e-1
41,1,train,0,13,24,4.1086382e-1,3.4346378e-1,4.4925475e-1,2.739409e-1
41,1,train,0,14,8,3.823172e-1,4.716192e-1,3.9012527e-1,4.983233e-1
41,1,train,0,15,24,3.823172e-1,4.716192e-1,4.2679256e-1,5.479845e-1
41,1,train,0,16,8,3.1195533e-1,2.7254736e-1,3.1106946e-1,2.5932604e-1
41,1,train,0,17,24,3.1195533e-1,2.7254736e-1,3.1428075e-1,2.3711818e-1
41,1,train,0,18,8,8.0125165e-1,5.760529e-1,7.883982e-1,5.74994e-1
41,1,train,0,19,24,8.0125165e-1,5.760529e-1,7.560588e-1,5.751793e-1
41,1,train,0,20,8,7.054151e-1,4.1943157e-1,7.00137e-1,4.3986303e-1
41,1,train,0,21,24,7.054151e-1,4.1943157e-1,6.844264e-1,4.8543254e-1
41,1,train,0,22,8,7.9509246e-1,5.682169e-1,7.8165734e-1,5.6858045e-1
41,1,train,0,23,24,7.9509246e-1,5.682169e-1,7.474433e-1,5.715529e-1
41,1,train,0,24,8,2.603469e-1,3.2115322e-1,2.5311804e-1,3.1454882e-1
41,1,train,0,25,24,2.603469e-1,3.2115322e-1,2.4279289e-1,3.0376634e-1
41,1,train,0,26,8,7.604995e-1,3.2812762e-1,7.55796e-1,3.4580645e-1
41,1,train,0,27,24,7.604995e-1,3.2812762e-1,7.467981e-1,3.8211668e-1
41,1,train,0,28,8,3.755831e-1,4.0035883e-1,3.7155524e-1,4.0041944e-1
41,1,train,0,29,24,3.755831e-1,4.0035883e-1,3.560341e-1,4.002027e-1
41,1,train,0,30,8,5.947914e-1,1.7647353e-1,5.8503515e-1,1.7898922e-1
41,1,train,0,31,24,5.947914e-1,1.7647353e-1,5.675712e-1,1.8330346e-1
41,1,train,1,0,8,4.444988e-1,1.61876e-1,4.4662252e-1,1.5953243e-1
41,1,train,1,1,24,4.444988e-1,1.61876e-1,4.502143e-1,1.5547001e-1
41,1,train,1,2,8,7.0799315e-1,2.3228619e-1,6.9874483e-1,2.4201481e-1
41,1,train,1,3,24,7.0799315e-1,2.3228619e-1,6.8061256e-1,2.6295552e-1
41,1,train,1,4,8,3.4900427e-1,1.944248e-1,3.5522357e-1,1.8806599e-1
41,1,train,1,5,24,3.4900427e-1,1.944248e-1,3.6782244e-1,1.7700092e-1
41,1,train,1,6,8,8.0068564e-1,4.1959596e-1,7.9617643e-1,4.3573081e-1
41,1,train,1,7,24,8.0068564e-1,4.1959596e-1,7.850259e-1,4.653543e-1
41,1,train,1,8,8,2.2757238e-1,4.9456072e-1,2.2310513e-1,4.9520943e-1
41,1,train,1,9,24,2.2757238e-1,4.9456072e-1,2.1502534e-1,4.953727e-1
41,1,train,1,10,8,7.620312e-1,7.985796e-1,7.537316e-1,7.87879e-1
41,1,train,1,11,24,7.620312e-1,7.985796e-1,7.347089e-1,7.623992e-1
41,1,train,1,12,8,8.455795e-1,2.4690075e-1,8.453231e-1,2.5929523e-1
41,1,train,1,13,24,8.455795e-1,2.4690075e-1,8.4413517e-1,2.8759864e-1
41,1,train,1,14,8,8.4151375e-1,6.603042e-1,8.3322746e-1,6.502576e-1
41,1,train,1,15,24,8.4151375e-1,6.603042e-1,8.1376684e-1,6.3170296e-1
41,1,train,1,16,8,7.212517e-1,1.6500169e-1,7.115368e-1,1.6842838e-1
41,1,train,1,17,24,7.212517e-1,1.6500169e-1,6.906173e-1,1.7616653e-1
41,1,train,1,18,8,6.7891085e-1,5.7142365e-1,6.5693945e-1,5.8007884e-1
41,1,train,1,19,24,6.7891085e-1,5.7142365e-1,6.286927e-1,5.915592e-1
41,1,train,1,20,8,3.054673e-1,2.0020919e-1,3.114007e-1,1.9499408e-1
41,1,train,1,21,24,3.054673e-1,2.0020919e-1,3.240369e-1,1.8500635e-1
41,1,train,1,22,8,7.203338e-1,6.997614e-1,7.0090365e-1,6.787156e-1
41,1,train,1,23,24,7.203338e-1,6.997614e-1,6.5668267e-1,6.3665885e-1
41,1,train,1,24,8,6.618588e-1,7.706628e-1,6.531205e-1,7.502531e-1
41,1,train,1,25,24,6.618588e-1,7.706628e-1,6.3475865e-1,6.958804e-1
41,1,train,1,26,8,4.7699925e-1,5.807103e-1,5.170279e-1,5.9086996e-1
41,1,train,1,27,24,4.7699925e-1,5.807103e-1,5.77287e-1,5.993124e-1
41,1,train,1,28,8,5.0712216e-1,2.3303032e-1,5.0878555e-1,2.286163e-1
41,1,train,1,29,24,5.0712216e-1,2.3303032e-1,5.1033634e-1,2.2122225e-1
41,1,train,1,30,8,5.6465185e-1,5.649369e-1,5.850198e-1,5.8024025e-1
41,1,train,1,31,24,5.6465185e-1,5.649369e-1,6.031606e-1,5.9396905e-1
41,1,train,2,0,8,4.575453e-1,3.4347236e-1,4.812515e-1,3.2778153e-1
41,1,train,2,1,24,4.575453e-1,3.4347236e-1,5.178066e-1,3.0658826e-1
41,1,train,2,2,8,1.8850197e-1,7.9789376e-1,1.9169396e-1,7.988952e-1
41,1,train,2,3,24,1.8850197e-1,7.9789376e-1,1.9913775e-1,8.011177e-1
41,1,train,2,4,8,4.1981977e-1,1.7236392e-1,4.2386127e-1,1.6851139e-1
41,1,train,2,5,24,4.1981977e-1,1.7236392e-1,4.3096656e-1,1.6206977e-1
41,1,train,2,6,8,4.6298122e-1,3.9156413e-1,4.9652565e-1,3.9427444e-1
41,1,train,2,7,24,4.6298122e-1,3.9156413e-1,5.547521e-1,4.1728076e-1
41,1,train,2,8,8,3.0800942e-1,3.0042663e-1,3.0244225e-1,2.8586242e-1
41,1,train,2,9,24,3.0800942e-1,3.0042663e-1,2.9814932e-1,2.6160827e-1
41,1,train,2,10,8,5.9194756e-1,7.204076e-1,5.959932e-1,6.903164e-1
41,1,train,2,11,24,5.9194756e-1,7.204076e-1,6.0355496e-1,6.3782734e-1
41,1,train,2,12,8,7.4386275e-1,2.9776803e-1,7.379748e-1,3.1369504e-1
41,1,train,2,13,24,7.4386275e-1,2.9776803e-1,7.271487e-1,3.4743103e-1
41,1,train,2,14,8,4.663597e-1,8.3882034e-1,4.7662604e-1,8.3585364e-1
41,1,train,2,15,24,4.663597e-1,8.3882034e-1,4.9527687e-1,8.2801455e-1
41,1,train,2,16,8,4.3620402e-1,7.6549375e-1,4.5280495e-1,7.6116896e-1
41,1,train,2,17,24,4.3620402e-1,7.6549375e-1,4.8658866e-1,7.463723e-1
41,1,train,2,18,8,6.5639734e-1,4.8163313e-1,6.491254e-1,5.107634e-1
41,1,train,2,19,24,6.5639734e-1,4.8163313e-1,6.311998e-1,5.607508e-1
41,1,train,2,20,8,3.772061e-1,2.4335411e-1,3.8228405e-1,2.28501e-1
41,1,train,2,21,24,3.772061e-1,2.4335411e-1,3.935153e-1,2.0615816e-1
41,1,train,2,22,8,2.8721076e-1,7.4589574e-1,2.9968622e-1,7.44646e-1
